day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-25;C.C.0.A;10.79;43.07;26.94;7.7;-16.15;35.37
2020-05-14;A.B.2.A;19.48;3.87;26.9;82.06;-7.42;-78.19
2020-06-02;B.A.0.E;21.64;66.8;23.43;99.59;-1.79;-32.79
2020-06-02;C.C.0.D;26.87;47.1;35.44;41.73;-8.57;5.37
2020-06-26;A.E.S.C;11.7;31.31;32.72;53.35;-21.02;-22.04
2020-09-07;B.A.3.B;26.2;24.34;11.51;55.96;14.69;-31.62
2020-10-01;A.A.S.B;30.84;95.3;16.08;70.25;14.76;25.05
2021-05-03;A.A.2.C;27.17;9.6;27.65;62.25;-0.48;-52.65
2021-05-23;D.B.1.E;28.38;59.21;13.17;40.08;15.21;19.13
2021-05-23;D.A.0.C;11.92;33.15;11.15;57.0;0.77;-23.85
2021-06-23;A.A.0.C;14.08;98.97;17.65;47.21;-3.57;51.76
2021-07-03;A.C.S.A;26.48;21.99;33.65;91.44;-7.17;-69.45
2021-07-04;D.A.3.B;16.39;7.76;36.56;39.21;-20.17;-31.45
2021-07-17;B.B.0.D;24.37;84.64;16.63;32.14;7.74;52.5
2021-09-02;E.E.1.A;33.92;0.59;35.73;17.49;-1.81;-16.9
2021-11-16;A.E.1.E;10.05;13.09;19.85;36.49;-9.8;-23.4
2021-11-25;E.E.0.D;17.23;67.07;21.99;63.62;-4.76;3.45
2022-06-27;D.A.1.C;32.77;92.58;18.53;63.86;14.24;28.72
2022-07-15;E.C.S.D;12.3;65.87;15.43;55.33;-3.13;10.54
2022-08-03;E.A.2.E;12.38;29.11;19.03;93.97;-6.65;-64.86
2022-08-08;E.E.S.B;18.05;34.25;21.64;86.81;-3.59;-52.56
2021-12-23;D.E.3.E;35.03;6.66;17.27;85.44;17.76;-78.78
2022-05-16;B.C.S.C;23.97;10.78;35.51;28.37;-11.54;-17.59
2022-07-18;E.C.3.A;33.66;25.03;29.17;2.58;4.49;22.45
