day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-11;A.E.2.D;28.89;77.91;34.0;64.01;-5.11;13.9
2020-06-05;C.A.3.E;12.11;36.79;29.99;11.38;-17.88;25.41
2020-06-17;A.B.0.E;23.92;37.18;16.39;52.74;7.53;-15.56
2020-08-07;E.E.S.D;21.07;85.85;23.08;26.35;-2.01;59.5
2020-11-18;C.B.S.B;16.85;15.44;11.41;47.51;5.44;-32.07
2020-11-20;C.E.2.C;25.24;37.36;35.54;36.14;-10.3;1.22
2021-01-09;B.D.S.B;15.07;16.06;20.81;29.57;-5.74;-13.51
2021-02-22;D.E.2.D;18.95;0.7;18.96;85.82;-0.01;-85.12
2021-04-03;E.D.1.B;34.93;67.98;29.06;81.15;5.87;-13.17
2021-04-21;B.A.S.C;31.04;58.11;28.44;36.85;2.6;21.26
2021-04-26;C.E.1.E;23.93;56.39;17.76;87.76;6.17;-31.37
2021-04-30;B.E.3.A;32.42;9.56;22.94;45.56;9.48;-36.0
2021-05-02;E.D.2.D;12.25;26.79;21.06;9.08;-8.81;17.71
2021-05-20;E.D.S.E;20.51;5.48;29.84;29.29;-9.33;-23.81
2021-06-15;D.E.2.A;26.14;49.45;17.66;83.07;8.48;-33.62
2021-07-20;D.B.2.E;15.5;42.28;33.5;44.48;-18.0;-2.2
2021-09-12;C.D.S.A;22.73;85.43;21.64;19.4;1.09;66.03
2022-01-07;D.C.0.D;32.01;85.18;32.64;13.52;-0.63;71.66
2022-03-03;C.B.1.C;29.82;7.63;30.34;25.28;-0.52;-17.65
2022-06-23;C.A.S.E;35.2;9.9;31.87;70.05;3.33;-60.15
2022-08-21;E.A.1.B;37.14;88.16;24.42;79.36;12.72;8.8
2020-09-10;B.A.0.B;36.05;15.34;17.61;57.56;18.44;-42.22
2021-09-23;A.E.S.D;14.74;45.35;13.85;10.03;0.89;35.32
2022-02-08;A.B.S.B;18.9;11.91;16.26;65.75;2.64;-53.84
