day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;C.C.2.D;16.56;34.54;11.8;59.13;4.76;-24.59
2020-05-27;D.A.3.E;26.42;62.77;36.09;51.62;-9.67;11.15
2020-06-02;D.E.3.A;18.72;33.12;32.63;5.25;-13.91;27.87
2020-06-02;A.D.1.D;37.44;81.37;25.77;44.23;11.67;37.14
2020-07-04;E.E.1.D;33.64;88.99;13.29;42.91;20.35;46.08
2020-07-07;A.D.1.D;15.26;29.34;22.1;44.9;-6.84;-15.56
2020-09-29;A.B.1.E;28.99;23.29;18.44;88.28;10.55;-64.99
2020-10-06;E.B.2.E;30.4;27.62;17.42;45.18;12.98;-17.56
2020-10-23;A.D.2.D;28.1;94.21;36.51;49.54;-8.41;44.67
2020-11-09;E.A.2.C;12.99;40.51;18.82;6.7;-5.83;33.81
2020-12-02;A.B.3.C;19.8;51.58;17.2;11.37;2.6;40.21
2021-01-23;A.A.2.C;26.61;69.15;20.15;35.4;6.46;33.75
2021-02-28;D.A.3.D;26.03;68.29;18.34;99.85;7.69;-31.56
2021-03-07;E.C.1.B;27.13;73.7;29.67;0.25;-2.54;73.45
2021-03-14;C.A.1.A;13.61;46.49;18.69;48.22;-5.08;-1.73
2021-04-15;D.D.2.A;19.76;15.87;29.65;26.38;-9.89;-10.51
2021-05-13;A.C.S.C;36.59;83.4;36.03;1.1;0.56;82.3
2021-05-19;B.A.3.C;12.36;9.98;23.63;33.48;-11.27;-23.5
2021-08-30;A.C.2.C;30.45;50.7;24.41;75.44;6.04;-24.74
2021-09-05;A.D.3.E;16.89;75.7;29.49;21.19;-12.6;54.51
2021-09-12;E.B.2.C;29.64;46.75;13.01;52.74;16.63;-5.99
2021-10-11;C.B.3.E;34.76;31.33;16.05;0.72;18.71;30.61
2021-12-20;B.A.3.E;28.07;48.47;13.1;56.47;14.97;-8.0
2022-02-13;E.E.3.B;28.52;73.24;25.58;15.44;2.94;57.8
2022-02-26;A.C.3.C;23.22;98.76;34.78;55.87;-11.56;42.89
2022-04-08;E.B.S.E;23.23;0.34;23.34;51.57;-0.11;-51.23
2022-04-29;A.D.0.C;24.46;20.73;23.69;6.02;0.77;14.71
2022-05-10;B.E.1.C;31.31;7.05;18.54;79.5;12.77;-72.45
2022-05-14;D.E.0.B;21.97;73.0;27.91;11.92;-5.94;61.08
2022-08-02;A.C.3.D;26.36;28.57;14.46;30.89;11.9;-2.32
2020-10-29;E.B.2.A;14.74;73.62;35.15;26.28;-20.41;47.34
2021-11-04;A.C.0.A;30.34;48.23;24.13;52.03;6.21;-3.8
