day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-26;B.E.0.E;22.92;21.95;17.61;87.25;5.31;-65.3
2020-08-05;B.D.3.E;19.72;40.72;28.4;59.81;-8.68;-19.09
2020-08-08;A.A.2.C;13.63;22.81;36.26;20.78;-22.63;2.03
2020-09-11;D.D.0.E;27.0;33.04;16.43;56.74;10.57;-23.7
2020-11-05;C.C.3.C;15.35;8.28;26.12;2.21;-10.77;6.07
2020-11-11;A.A.0.E;32.05;87.24;12.88;76.97;19.17;10.27
2020-12-12;A.A.2.E;13.23;98.41;25.99;45.52;-12.76;52.89
2020-12-17;E.E.3.D;19.4;81.34;24.87;45.81;-5.47;35.53
2021-01-17;C.C.0.C;30.11;66.66;12.96;71.18;17.15;-4.52
2021-02-01;D.C.0.D;13.69;22.52;29.24;60.16;-15.55;-37.64
2021-02-28;A.E.3.B;12.04;84.26;22.9;82.04;-10.86;2.22
2021-03-09;D.D.1.D;17.16;81.34;19.5;74.46;-2.34;6.88
2021-05-29;E.E.1.C;22.61;53.96;18.61;41.86;4.0;12.1
2021-06-05;E.C.0.A;23.54;7.02;14.72;30.04;8.82;-23.02
2021-07-30;C.E.0.D;15.42;19.12;12.14;79.48;3.28;-60.36
2021-10-27;A.C.0.E;29.91;73.15;22.2;50.48;7.71;22.67
2021-11-14;B.C.2.E;28.6;6.45;36.91;66.5;-8.31;-60.05
2021-11-15;B.D.1.B;16.72;93.62;34.91;82.57;-18.19;11.05
2021-11-24;B.E.2.C;16.45;79.09;12.43;38.57;4.02;40.52
2022-06-25;B.A.0.A;19.97;3.55;19.39;80.22;0.58;-76.67
2022-07-07;C.B.3.E;14.81;59.65;16.65;0.54;-1.84;59.11
2022-08-13;D.D.S.A;21.7;18.13;15.33;1.61;6.37;16.52
2021-12-05;A.D.1.B;21.71;5.92;26.42;45.12;-4.71;-39.2
2022-02-27;E.E.3.C;32.81;42.92;32.94;88.73;-0.13;-45.81
