day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-26;A.C.2.E;19.2;37.18;35.64;56.49;-16.44;-19.31
2020-07-02;C.B.0.E;11.65;50.38;22.18;56.75;-10.53;-6.37
2020-08-29;C.E.0.B;21.8;6.41;32.81;87.6;-11.01;-81.19
2020-10-28;B.A.3.A;30.04;36.15;26.75;80.71;3.29;-44.56
2020-10-31;A.E.0.C;23.8;66.22;16.97;9.3;6.83;56.92
2021-01-13;B.D.1.D;18.91;98.02;19.67;62.0;-0.76;36.02
2021-02-14;C.A.1.D;15.03;17.19;29.72;19.23;-14.69;-2.04
2021-04-17;C.D.3.D;17.63;43.13;29.06;33.84;-11.43;9.29
2021-09-11;D.B.S.D;29.05;74.78;34.72;52.65;-5.67;22.13
2021-11-11;E.B.0.A;24.18;89.38;14.19;15.7;9.99;73.68
2021-11-16;B.A.0.E;35.86;44.28;31.92;45.61;3.94;-1.33
2021-12-06;C.D.0.E;36.02;13.6;23.25;12.59;12.77;1.01
2022-05-04;C.C.3.E;23.64;22.64;29.61;33.39;-5.97;-10.75
2022-06-06;C.D.0.D;29.09;42.33;19.74;68.26;9.35;-25.93
2022-06-20;D.B.1.B;29.66;95.54;17.75;22.24;11.91;73.3
2022-06-20;C.C.1.D;24.08;71.75;26.17;99.28;-2.09;-27.53
2022-07-30;B.A.1.C;17.17;71.91;24.21;89.29;-7.04;-17.38
2022-08-11;D.E.S.E;34.22;16.2;17.67;74.47;16.55;-58.27
2021-04-26;D.B.0.E;31.33;41.54;26.28;7.32;5.05;34.22
2022-01-18;D.B.3.A;19.11;79.12;24.86;12.91;-5.75;66.21
2022-03-12;B.B.2.E;27.99;79.32;31.47;48.96;-3.48;30.36
