day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;C.E.3.B;13.71;97.51;11.67;74.38;2.04;23.13
2020-05-03;E.D.0.D;28.68;79.2;14.58;70.29;14.1;8.91
2020-05-12;B.C.0.C;23.74;50.34;15.2;47.22;8.54;3.12
2020-07-04;A.B.S.D;15.42;0.66;27.65;59.17;-12.23;-58.51
2021-01-20;B.A.2.B;13.85;4.64;35.36;23.27;-21.51;-18.63
2021-01-30;E.A.2.E;33.94;29.96;26.91;11.71;7.03;18.25
2021-03-10;B.E.0.B;26.66;46.7;21.45;16.14;5.21;30.56
2021-05-11;E.D.1.A;13.34;62.02;23.92;16.28;-10.58;45.74
2021-05-15;D.C.2.B;17.85;16.86;10.51;81.21;7.34;-64.35
2021-07-24;A.B.S.D;31.49;97.06;22.42;81.93;9.07;15.13
2021-07-26;E.D.2.C;17.94;25.58;30.56;92.61;-12.62;-67.03
2021-09-17;E.A.1.D;19.9;1.71;26.09;79.16;-6.19;-77.45
2021-11-02;D.A.3.C;16.59;11.73;10.95;47.43;5.64;-35.7
2021-11-03;E.C.3.C;16.72;55.23;34.7;70.72;-17.98;-15.49
2021-12-10;B.A.S.D;35.54;39.75;36.7;88.91;-1.16;-49.16
2022-01-25;B.D.2.E;26.4;58.17;22.68;58.25;3.72;-0.08
2022-01-27;E.C.2.A;28.05;75.28;26.4;40.38;1.65;34.9
2022-03-08;C.C.1.A;35.45;8.74;22.9;52.37;12.55;-43.63
2022-05-05;A.C.3.B;16.35;79.3;18.14;3.93;-1.79;75.37
2022-05-16;C.C.S.C;12.23;91.63;33.23;90.34;-21.0;1.29
2021-03-30;E.D.2.B;11.88;55.03;12.25;16.7;-0.37;38.33
