day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-29;E.A.S.D;24.13;40.77;18.4;26.26;5.73;14.51
2020-08-26;A.A.0.B;29.91;39.75;20.26;34.0;9.65;5.75
2020-09-07;E.A.0.B;31.21;21.47;17.43;66.33;13.78;-44.86
2020-09-14;A.E.S.D;31.22;42.74;34.42;98.64;-3.2;-55.9
2021-01-07;B.A.1.B;29.82;33.63;32.01;65.19;-2.19;-31.56
2021-03-08;D.A.2.D;26.25;6.53;37.13;92.71;-10.88;-86.18
2021-03-17;C.A.0.C;36.6;26.52;15.06;52.31;21.54;-25.79
2021-05-22;E.D.2.A;29.83;35.45;33.02;18.62;-3.19;16.83
2021-06-16;B.B.3.C;28.94;69.58;30.96;24.22;-2.02;45.36
2021-06-25;E.C.2.B;34.49;65.98;33.94;30.63;0.55;35.35
2021-07-31;E.C.S.C;33.78;22.69;28.56;96.62;5.22;-73.93
2021-09-09;E.A.1.E;11.32;9.57;37.33;46.53;-26.01;-36.96
2021-10-04;A.D.1.C;11.12;31.19;29.9;91.45;-18.78;-60.26
2021-10-16;C.D.2.A;10.58;36.01;21.6;24.46;-11.02;11.55
2021-11-14;A.C.0.B;24.41;91.75;34.61;65.7;-10.2;26.05
2022-01-02;A.A.1.C;18.73;1.67;24.68;84.38;-5.95;-82.71
2022-02-08;C.E.2.D;11.05;55.26;21.6;30.9;-10.55;24.36
