day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-28;A.D.3.E;32.23;71.87;27.57;58.76;4.66;13.11
2020-09-08;E.E.2.D;14.09;79.14;37.22;82.14;-23.13;-3.0
2020-09-28;B.C.1.C;12.07;52.16;14.65;10.05;-2.58;42.11
2020-12-31;C.C.1.E;32.34;45.99;14.19;26.21;18.15;19.78
2021-01-21;C.C.1.A;36.66;57.83;32.39;59.72;4.27;-1.89
2021-03-30;E.B.S.C;19.93;41.1;18.76;42.11;1.17;-1.01
2021-04-01;D.D.1.A;34.65;69.28;16.55;95.13;18.1;-25.85
2021-06-19;D.C.3.B;17.47;78.95;11.42;82.52;6.05;-3.57
2021-07-14;D.E.S.D;20.01;88.41;36.69;83.23;-16.68;5.18
2021-09-28;B.B.1.A;25.77;56.46;23.41;85.33;2.36;-28.87
2021-11-03;A.B.1.D;14.51;42.22;21.05;82.21;-6.54;-39.99
2022-07-16;C.C.0.C;26.14;15.31;28.67;71.55;-2.53;-56.24
