day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;A.B.0.A;27.72;29.36;37.21;20.93;-9.49;8.43
2020-05-04;A.D.S.E;23.28;85.66;29.95;76.75;-6.67;8.91
2020-05-06;E.A.1.A;37.11;35.13;32.49;39.99;4.62;-4.86
2020-05-13;B.C.1.A;28.91;48.74;10.1;40.67;18.81;8.07
2020-05-24;C.C.3.A;18.69;75.27;35.53;0.98;-16.84;74.29
2020-07-21;D.C.0.E;18.39;28.91;34.8;46.56;-16.41;-17.65
2020-07-28;C.B.2.A;17.36;31.76;34.47;7.85;-17.11;23.91
2020-08-01;A.C.1.D;19.72;20.5;18.94;27.66;0.78;-7.16
2020-08-09;B.D.S.E;36.68;9.71;24.72;68.29;11.96;-58.58
2020-09-02;B.E.2.E;26.28;28.27;35.65;13.76;-9.37;14.51
2020-09-30;D.E.3.C;29.35;38.52;31.12;98.14;-1.77;-59.62
2020-11-03;A.E.2.C;23.47;73.13;24.98;1.61;-1.51;71.52
2020-12-07;A.E.1.B;34.62;80.1;31.77;78.25;2.85;1.85
2020-12-23;A.B.1.B;11.96;8.19;18.43;77.88;-6.47;-69.69
2021-01-24;C.B.0.A;36.71;81.73;27.08;79.77;9.63;1.96
2021-04-18;B.B.1.C;37.04;48.97;32.83;40.27;4.21;8.7
2021-04-30;C.C.2.D;33.38;10.88;14.96;72.33;18.42;-61.45
2021-05-08;D.E.0.C;12.74;7.2;35.32;5.65;-22.58;1.55
2021-05-09;D.D.0.C;26.39;61.06;12.25;54.38;14.14;6.68
2021-05-11;E.A.3.B;18.61;18.78;32.86;34.92;-14.25;-16.14
2021-07-10;A.A.3.D;33.77;50.07;28.93;15.37;4.84;34.7
2021-08-25;E.D.2.A;24.92;22.88;17.94;24.29;6.98;-1.41
2021-11-18;C.A.3.D;33.05;65.82;22.42;26.58;10.63;39.24
2022-01-20;D.A.3.E;37.26;53.59;36.86;84.03;0.4;-30.44
2022-03-22;C.D.0.A;28.69;38.76;20.35;45.64;8.34;-6.88
2022-04-07;D.C.2.B;31.75;74.17;10.82;96.47;20.93;-22.3
2022-06-25;B.C.2.C;23.99;21.46;32.72;42.09;-8.73;-20.63
2022-07-04;E.A.S.D;15.51;58.35;19.73;7.11;-4.22;51.24
