day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-01;C.A.3.E;11.42;98.16;29.61;19.73;-18.19;78.43
2020-08-05;E.C.S.B;18.54;26.93;36.38;17.93;-17.84;9.0
2020-09-18;E.D.S.D;18.57;70.55;14.91;45.02;3.66;25.53
2020-10-24;A.D.1.E;28.47;44.44;21.58;95.41;6.89;-50.97
2020-11-07;E.A.S.D;20.17;8.34;31.84;68.71;-11.67;-60.37
2020-12-19;C.D.3.D;22.53;91.07;24.56;3.46;-2.03;87.61
2020-12-28;E.B.2.C;37.31;25.26;33.09;6.76;4.22;18.5
2021-09-06;E.C.S.B;15.74;59.51;12.59;70.62;3.15;-11.11
2021-10-01;B.E.2.D;24.2;65.67;17.76;12.99;6.44;52.68
2021-10-16;A.D.S.B;31.94;65.57;23.39;29.67;8.55;35.9
2021-10-23;E.A.3.A;30.45;69.74;11.57;48.89;18.88;20.85
2021-10-24;A.B.S.E;23.48;93.34;34.87;83.89;-11.39;9.45
2022-01-03;A.C.1.B;30.88;56.68;18.75;37.97;12.13;18.71
2022-02-08;E.B.3.A;30.15;92.0;34.56;31.34;-4.41;60.66
2022-03-03;D.E.0.D;15.29;42.12;28.31;70.14;-13.02;-28.02
2022-07-24;A.B.2.D;18.5;91.66;24.77;6.19;-6.27;85.47
2022-08-01;A.B.0.D;32.26;16.03;12.81;82.79;19.45;-66.76
