day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;D.C.3.D;33.78;78.39;11.08;84.08;22.7;-5.69
2020-06-15;B.E.1.B;33.96;77.03;34.03;58.11;-0.07;18.92
2020-07-07;A.B.2.B;13.21;52.65;15.75;62.9;-2.54;-10.25
2020-08-23;C.C.S.E;21.32;4.71;25.97;26.52;-4.65;-21.81
2020-09-08;C.B.2.A;21.47;10.31;10.11;21.05;11.36;-10.74
2020-09-12;A.C.2.D;11.1;13.98;13.41;71.67;-2.31;-57.69
2020-10-03;B.A.0.A;21.6;84.33;25.17;65.13;-3.57;19.2
2020-10-20;A.B.0.C;36.66;33.51;33.86;76.14;2.8;-42.63
2020-11-08;A.E.1.C;13.69;61.44;11.03;90.63;2.66;-29.19
2020-11-08;D.C.3.A;14.32;70.85;11.04;71.19;3.28;-0.34
2021-01-08;A.E.3.B;12.72;44.64;12.96;41.47;-0.24;3.17
2021-01-31;A.E.2.D;25.83;14.34;28.27;81.03;-2.44;-66.69
2021-03-05;C.D.3.E;29.29;83.01;26.92;7.48;2.37;75.53
2021-05-26;D.A.S.B;30.75;58.61;33.33;18.22;-2.58;40.39
2021-07-06;A.C.2.D;37.1;54.69;24.22;62.59;12.88;-7.9
2021-09-13;C.E.2.D;12.82;39.23;10.29;69.21;2.53;-29.98
2021-10-31;E.A.S.D;24.72;99.81;10.45;14.73;14.27;85.08
2022-02-01;C.A.1.A;12.92;67.56;24.58;67.69;-11.66;-0.13
2022-07-20;E.A.S.E;27.18;54.82;10.7;72.2;16.48;-17.38
2020-11-01;A.C.3.E;25.88;23.3;35.99;97.78;-10.11;-74.48
2021-05-15;A.E.0.C;35.53;13.64;22.45;39.6;13.08;-25.96
2021-06-30;A.D.0.E;22.18;50.64;19.83;21.29;2.35;29.35
2022-02-18;D.E.S.E;26.94;38.43;13.52;1.88;13.42;36.55
2022-04-10;C.B.S.A;30.65;13.63;24.05;54.97;6.6;-41.34
