day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;C.C.0.C;21.22;62.38;34.34;24.12;-13.12;38.26
2020-05-22;E.B.3.C;21.09;50.89;13.3;40.92;7.79;9.97
2020-06-01;C.D.0.D;33.32;54.38;34.23;72.77;-0.91;-18.39
2020-11-07;D.D.3.B;31.69;32.82;17.04;80.3;14.65;-47.48
2020-12-23;A.D.3.E;36.4;92.09;13.72;29.94;22.68;62.15
2021-06-25;E.E.0.B;31.75;8.64;17.55;98.12;14.2;-89.48
2021-07-08;A.D.2.D;12.13;43.18;33.39;10.68;-21.26;32.5
2021-10-01;D.E.1.A;29.13;91.45;16.91;79.89;12.22;11.56
2021-10-20;B.D.3.D;13.56;12.94;36.52;50.98;-22.96;-38.04
2021-10-27;B.A.3.A;23.91;83.15;13.15;11.57;10.76;71.58
2021-10-28;E.D.2.A;28.09;27.85;26.96;71.96;1.13;-44.11
2021-12-16;E.B.2.A;29.05;9.21;30.0;72.11;-0.95;-62.9
2021-12-24;D.E.S.E;11.6;25.27;22.11;85.13;-10.51;-59.86
2022-04-22;B.B.1.A;31.12;41.89;36.04;29.06;-4.92;12.83
2022-07-27;A.D.3.A;19.96;38.97;28.6;96.51;-8.64;-57.54
2022-08-23;A.A.0.C;36.65;95.79;26.86;89.46;9.79;6.33
2022-08-25;B.C.2.E;14.87;31.82;27.81;73.96;-12.94;-42.14
2022-03-26;D.B.3.E;27.95;75.87;11.22;74.54;16.73;1.33
