day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-28;A.A.2.C;27.92;87.4;25.14;81.8;2.78;5.6
2020-05-04;D.B.S.E;14.26;15.55;25.48;52.92;-11.22;-37.37
2020-10-13;C.D.S.E;33.84;39.5;16.71;65.39;17.13;-25.89
2020-11-09;E.E.2.E;10.99;69.85;31.24;93.91;-20.25;-24.06
2020-12-06;A.A.0.B;18.59;8.16;26.49;86.4;-7.9;-78.24
2020-12-08;C.A.3.A;31.38;74.54;18.44;59.5;12.94;15.04
2021-02-01;D.D.2.D;29.13;65.34;25.52;55.79;3.61;9.55
2021-02-17;C.A.S.B;14.48;26.34;10.48;61.61;4.0;-35.27
2021-08-21;C.D.2.A;26.76;21.53;31.54;65.93;-4.78;-44.4
2021-08-26;C.B.S.D;29.5;62.78;27.45;78.93;2.05;-16.15
2021-10-09;A.D.S.B;33.68;15.71;15.27;7.83;18.41;7.88
2021-11-27;E.B.1.E;21.11;27.59;21.49;21.03;-0.38;6.56
2022-01-25;E.A.3.E;26.31;41.98;22.25;33.55;4.06;8.43
2022-02-28;B.D.2.D;24.8;41.34;23.46;14.07;1.34;27.27
2022-05-16;D.C.S.B;30.66;45.65;16.85;78.8;13.81;-33.15
2022-08-05;A.C.0.C;36.88;70.35;16.4;88.54;20.48;-18.19
2021-10-26;D.D.2.E;23.76;54.59;11.39;3.32;12.37;51.27
