day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-12;C.B.2.B;33.32;24.72;33.03;6.69;0.29;18.03
2020-04-22;D.E.1.E;12.58;76.57;11.56;75.17;1.02;1.4
2020-07-19;B.E.3.D;17.59;53.0;12.31;5.03;5.28;47.97
2020-07-27;C.E.2.E;26.48;53.75;19.74;16.29;6.74;37.46
2020-08-24;D.A.2.E;37.09;88.12;11.91;31.77;25.18;56.35
2020-09-02;D.C.0.B;20.2;9.87;23.3;35.98;-3.1;-26.11
2020-09-03;B.C.S.A;23.49;81.7;16.04;62.87;7.45;18.83
2020-10-03;C.C.2.D;34.38;29.42;29.07;3.94;5.31;25.48
2020-11-22;E.B.S.A;34.91;28.7;20.23;92.6;14.68;-63.9
2020-12-09;E.A.0.B;28.9;56.72;21.27;25.11;7.63;31.61
2020-12-14;A.D.2.E;25.78;95.99;35.09;66.09;-9.31;29.9
2021-01-23;A.E.0.B;11.04;52.22;23.86;71.09;-12.82;-18.87
2021-03-16;A.E.3.C;32.25;78.56;31.91;89.99;0.34;-11.43
2021-04-15;B.C.1.A;10.65;78.05;19.19;44.8;-8.54;33.25
2021-05-01;E.D.3.B;18.94;78.65;25.41;92.52;-6.47;-13.87
2021-06-15;A.E.2.B;16.62;92.69;26.07;49.47;-9.45;43.22
2021-06-29;E.B.2.D;14.49;15.91;15.54;9.92;-1.05;5.99
2021-07-12;D.D.2.C;22.78;59.82;32.85;3.41;-10.07;56.41
2021-07-17;A.A.3.C;18.53;84.82;37.42;58.65;-18.89;26.17
2021-08-03;D.B.2.A;20.01;60.61;12.09;54.39;7.92;6.22
2021-11-06;A.E.0.D;14.17;99.22;22.41;98.65;-8.24;0.57
2021-11-29;A.A.1.E;26.18;20.98;11.28;5.88;14.9;15.1
2022-01-25;A.A.3.A;21.89;51.93;21.57;61.58;0.32;-9.65
2022-01-28;C.A.0.A;27.0;79.25;35.6;55.18;-8.6;24.07
2022-02-27;E.B.3.D;36.37;76.41;17.49;44.74;18.88;31.67
2022-03-03;B.B.3.C;35.66;21.39;13.97;22.07;21.69;-0.68
2022-04-12;B.A.S.B;27.41;45.96;12.37;26.32;15.04;19.64
2022-05-23;E.D.2.A;33.21;99.38;13.52;34.37;19.69;65.01
2022-07-09;A.C.3.B;35.65;64.79;24.21;35.71;11.44;29.08
2022-07-28;C.C.0.C;33.47;81.83;35.78;22.69;-2.31;59.14
2022-05-10;B.E.0.D;34.85;56.86;23.1;92.23;11.75;-35.37
