day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-26;E.A.2.A;19.4;89.04;26.63;60.04;-7.23;29.0
2020-07-21;A.D.S.E;30.26;88.18;25.46;93.8;4.8;-5.62
2020-08-30;D.A.S.C;33.62;3.56;29.12;3.73;4.5;-0.17
2020-10-14;B.A.2.C;17.21;43.31;11.75;98.75;5.46;-55.44
2020-10-24;A.D.3.B;32.52;39.71;35.26;50.24;-2.74;-10.53
2020-11-20;A.A.1.A;12.3;71.52;15.08;38.84;-2.78;32.68
2020-12-04;B.B.3.E;33.6;42.48;25.98;44.91;7.62;-2.43
2021-03-22;B.D.3.B;24.96;43.0;13.22;80.09;11.74;-37.09
2021-04-09;A.D.3.C;23.13;95.08;10.58;31.62;12.55;63.46
2021-06-02;D.C.S.D;27.87;73.21;11.55;45.95;16.32;27.26
2021-08-01;A.A.0.A;26.34;52.97;21.35;65.58;4.99;-12.61
2021-09-14;D.D.0.C;33.15;50.28;35.24;88.9;-2.09;-38.62
2021-10-20;A.D.S.A;10.34;67.94;11.11;93.4;-0.77;-25.46
2022-03-01;B.C.0.E;14.57;0.08;19.27;22.67;-4.7;-22.59
2022-03-10;E.B.2.C;19.93;39.57;15.49;80.7;4.44;-41.13
2022-04-03;E.A.3.A;32.24;7.75;37.29;65.34;-5.05;-57.59
2021-12-04;C.C.3.B;29.23;53.1;29.57;64.38;-0.34;-11.28
2022-03-11;C.D.2.C;33.6;32.91;26.84;55.67;6.76;-22.76
