day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;B.E.3.D;34.1;53.63;27.75;18.23;6.35;35.4
2020-05-01;C.B.1.A;29.27;50.96;18.68;65.49;10.59;-14.53
2020-06-10;C.E.S.D;25.82;76.75;18.18;42.27;7.64;34.48
2020-07-17;D.C.S.A;16.56;64.04;32.26;50.96;-15.7;13.08
2020-09-06;C.E.0.B;31.22;36.01;15.06;20.95;16.16;15.06
2020-09-21;B.B.3.C;12.83;4.07;37.01;78.16;-24.18;-74.09
2020-09-22;A.D.2.B;25.28;66.17;37.26;45.04;-11.98;21.13
2020-11-11;B.B.S.A;31.02;87.95;23.83;37.93;7.19;50.02
2021-01-01;C.C.0.C;36.58;42.21;21.54;92.07;15.04;-49.86
2021-02-21;E.E.1.A;12.37;38.47;36.01;24.75;-23.64;13.72
2021-02-25;B.B.S.C;18.35;55.63;28.82;71.82;-10.47;-16.19
2021-04-05;C.D.1.D;30.98;12.64;33.61;67.5;-2.63;-54.86
2021-05-21;D.B.3.D;23.58;31.16;19.96;83.85;3.62;-52.69
2021-06-09;E.C.1.A;36.99;95.32;16.72;40.39;20.27;54.93
2021-06-19;A.C.1.D;27.16;49.6;21.41;89.62;5.75;-40.02
2021-06-23;E.A.1.E;29.5;0.12;26.64;47.91;2.86;-47.79
2021-10-12;B.D.1.E;19.39;22.99;21.88;28.16;-2.49;-5.17
2021-10-20;A.D.S.E;17.58;36.04;25.36;5.91;-7.78;30.13
2021-11-10;E.E.3.A;23.76;40.0;36.2;71.71;-12.44;-31.71
2021-11-18;B.D.1.B;29.95;15.87;27.79;7.77;2.16;8.1
2021-12-06;D.C.1.B;19.57;39.42;12.36;2.38;7.21;37.04
2021-12-11;B.D.2.A;33.02;40.79;33.14;8.93;-0.12;31.86
2022-02-10;C.E.1.C;31.04;6.87;24.89;18.5;6.15;-11.63
2022-02-14;A.A.1.D;12.54;13.28;23.63;30.94;-11.09;-17.66
2022-02-23;A.B.2.B;35.95;54.71;19.37;16.76;16.58;37.95
2022-02-26;D.A.0.A;13.86;88.07;13.58;14.14;0.28;73.93
2022-04-29;C.A.S.B;14.45;6.88;21.96;45.9;-7.51;-39.02
2022-06-12;B.A.3.A;17.82;20.29;18.15;58.39;-0.33;-38.1
2022-07-08;E.C.1.D;32.73;41.34;28.58;38.52;4.15;2.82
2022-07-18;A.C.1.C;33.99;0.93;34.91;71.69;-0.92;-70.76
2022-07-18;B.C.1.B;10.11;41.28;28.81;14.67;-18.7;26.61
2022-08-26;E.D.1.D;35.78;38.89;19.85;19.1;15.93;19.79
2021-05-12;D.B.0.C;35.19;84.1;10.4;27.45;24.79;56.65
2021-11-02;C.D.0.C;24.16;68.17;33.43;39.82;-9.27;28.35
2022-06-19;A.E.1.A;28.0;17.69;15.81;76.51;12.19;-58.82
