day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-03;E.A.S.D;21.55;9.43;16.96;47.62;4.59;-38.19
2020-06-17;E.E.1.E;33.04;83.29;17.55;9.91;15.49;73.38
2020-07-08;C.D.0.B;26.53;55.43;19.47;90.17;7.06;-34.74
2020-07-13;D.D.3.E;22.25;26.0;25.04;34.48;-2.79;-8.48
2020-07-15;B.C.0.E;22.95;72.27;29.28;79.51;-6.33;-7.24
2020-07-22;A.B.0.A;14.46;64.67;27.64;78.26;-13.18;-13.59
2020-07-30;D.B.S.D;17.86;62.11;10.43;66.26;7.43;-4.15
2020-09-09;A.E.S.B;33.63;80.03;12.99;68.07;20.64;11.96
2020-09-14;E.A.3.C;28.78;35.52;10.32;58.57;18.46;-23.05
2020-09-19;E.D.1.C;36.53;86.8;20.4;46.05;16.13;40.75
2020-10-11;C.D.2.D;35.41;61.29;22.71;87.21;12.7;-25.92
2020-10-19;B.B.S.B;28.97;39.63;36.61;16.36;-7.64;23.27
2020-10-28;D.C.1.A;36.66;1.46;36.34;97.08;0.32;-95.62
2020-11-12;B.D.1.C;33.72;93.06;30.77;35.57;2.95;57.49
2020-11-22;A.A.S.B;29.01;5.54;15.29;97.14;13.72;-91.6
2020-11-28;D.D.1.D;10.9;1.11;17.85;23.27;-6.95;-22.16
2021-01-17;E.B.2.E;27.17;61.52;11.68;74.97;15.49;-13.45
2021-03-29;D.D.3.B;19.41;1.61;12.43;20.25;6.98;-18.64
2021-04-02;B.D.3.B;20.64;66.24;26.94;14.18;-6.3;52.06
2021-05-03;A.C.0.E;33.96;72.75;26.46;45.53;7.5;27.22
2021-05-10;A.C.2.A;31.24;79.31;35.5;84.1;-4.26;-4.79
2021-07-25;E.E.3.A;32.33;60.11;21.62;82.59;10.71;-22.48
2021-08-09;E.E.1.B;26.24;90.74;15.37;12.01;10.87;78.73
2021-10-01;D.B.0.A;21.6;20.83;36.12;13.39;-14.52;7.44
2022-08-08;E.A.2.A;22.07;73.47;21.07;52.62;1.0;20.85
2022-01-17;E.B.1.E;20.6;60.15;10.91;79.36;9.69;-19.21
