day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;D.A.0.C;32.13;12.39;33.48;23.42;-1.35;-11.03
2020-05-02;B.B.2.E;26.97;49.4;10.38;75.98;16.59;-26.58
2020-05-04;C.C.S.C;32.6;62.86;12.97;47.22;19.63;15.64
2020-07-09;C.E.0.A;26.65;21.86;21.6;29.04;5.05;-7.18
2020-10-03;B.C.0.D;37.4;76.6;37.13;47.02;0.27;29.58
2020-10-08;B.C.0.A;24.14;90.87;35.15;13.27;-11.01;77.6
2020-10-08;A.B.2.B;29.21;29.78;26.12;74.04;3.09;-44.26
2020-11-13;C.D.3.A;26.43;88.64;36.72;52.82;-10.29;35.82
2020-11-18;C.A.0.C;32.32;25.23;23.17;44.79;9.15;-19.56
2020-12-03;C.B.0.C;35.08;16.98;11.01;16.32;24.07;0.66
2020-12-10;D.C.0.B;33.57;78.87;20.04;75.05;13.53;3.82
2021-03-07;B.B.1.B;24.87;53.19;11.91;83.94;12.96;-30.75
2021-03-07;B.A.S.A;33.04;53.14;35.15;90.23;-2.11;-37.09
2021-06-10;A.E.3.D;20.33;43.8;33.06;40.46;-12.73;3.34
2021-06-26;D.E.2.A;15.62;72.23;32.94;5.48;-17.32;66.75
2021-07-27;A.E.3.E;17.74;74.96;24.2;50.21;-6.46;24.75
2022-01-25;D.D.2.A;27.77;4.77;14.78;55.47;12.99;-50.7
2022-03-01;D.D.3.C;24.8;96.79;31.38;24.15;-6.58;72.64
2022-04-08;A.A.2.D;31.76;73.27;32.28;82.45;-0.52;-9.18
2022-07-09;C.C.3.E;36.13;96.64;20.33;3.69;15.8;92.95
2022-07-25;C.A.0.A;20.48;55.33;18.89;93.72;1.59;-38.39
