day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-03;A.E.1.E;35.15;40.21;34.17;18.87;0.98;21.34
2020-09-16;C.C.S.A;18.0;40.29;18.5;55.1;-0.5;-14.81
2020-10-15;B.C.S.C;26.84;45.12;17.91;87.88;8.93;-42.76
2020-10-16;E.E.1.E;19.34;51.3;28.19;67.46;-8.85;-16.16
2020-10-31;E.D.3.B;18.21;52.48;35.95;28.49;-17.74;23.99
2020-12-04;E.B.S.E;12.45;92.31;35.35;66.7;-22.9;25.61
2021-01-20;C.E.S.C;30.62;0.44;15.21;95.65;15.41;-95.21
2021-01-31;E.E.1.B;29.84;80.95;11.17;70.64;18.67;10.31
2021-03-14;C.C.2.A;24.53;0.93;29.51;70.64;-4.98;-69.71
2021-04-09;C.C.0.A;17.68;10.46;26.98;31.11;-9.3;-20.65
2021-06-22;E.C.3.D;36.57;77.37;28.45;57.94;8.12;19.43
2021-06-25;B.E.0.B;30.46;96.28;21.22;65.46;9.24;30.82
2021-10-11;E.C.0.D;36.52;89.11;16.53;41.57;19.99;47.54
2021-12-15;D.C.1.C;17.84;87.25;18.91;31.88;-1.07;55.37
2022-01-02;B.D.2.C;29.86;7.78;19.56;51.58;10.3;-43.8
2022-02-09;A.D.1.E;33.17;24.74;15.31;90.66;17.86;-65.92
2022-02-26;D.C.0.C;23.58;32.84;24.36;38.76;-0.78;-5.92
2022-03-29;E.A.3.C;25.92;15.86;13.31;61.79;12.61;-45.93
2022-04-04;B.B.0.A;19.41;37.36;33.44;20.51;-14.03;16.85
2022-06-07;E.B.2.D;22.37;13.35;28.75;43.17;-6.38;-29.82
2022-07-13;E.E.S.C;14.23;9.31;29.17;14.16;-14.94;-4.85
2022-08-07;D.B.1.B;25.79;55.88;19.96;93.14;5.83;-37.26
2022-08-13;E.E.2.A;25.88;82.94;29.51;55.62;-3.63;27.32
2020-10-03;C.D.0.A;17.38;19.04;13.33;2.27;4.05;16.77
2021-10-22;B.C.1.D;15.6;32.55;27.1;44.75;-11.5;-12.2
2021-12-03;A.C.3.C;28.74;56.68;30.75;46.98;-2.01;9.7
2022-05-13;A.E.2.A;26.07;55.45;17.4;20.73;8.67;34.72
