day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-04;C.B.S.D;27.86;37.08;31.69;40.84;-3.83;-3.76
2020-09-07;A.D.1.B;30.97;22.32;27.78;83.49;3.19;-61.17
2020-09-14;A.E.0.E;17.55;51.96;32.05;94.03;-14.5;-42.07
2020-09-19;E.A.S.B;29.15;44.78;11.6;53.97;17.55;-9.19
2020-11-20;E.B.2.B;31.98;84.47;15.09;67.34;16.89;17.13
2020-11-26;A.C.2.B;20.46;36.23;23.85;97.09;-3.39;-60.86
2021-01-07;D.B.0.D;20.07;57.33;10.08;43.48;9.99;13.85
2021-01-25;C.C.S.C;19.57;0.82;10.52;27.82;9.05;-27.0
2021-02-05;E.E.0.C;11.81;86.79;18.85;73.35;-7.04;13.44
2021-03-12;B.E.0.D;25.84;44.56;29.54;90.0;-3.7;-45.44
2021-04-07;B.C.1.D;28.54;63.59;31.2;23.04;-2.66;40.55
2021-05-12;A.E.1.B;29.29;95.17;36.13;22.35;-6.84;72.82
2021-08-20;B.B.2.B;35.92;15.99;10.2;83.59;25.72;-67.6
2022-02-26;E.A.S.A;32.69;16.48;36.91;61.12;-4.22;-44.64
2022-02-28;A.D.3.C;15.92;85.5;12.61;36.28;3.31;49.22
2022-04-04;A.C.0.C;32.36;2.39;18.95;72.2;13.41;-69.81
2022-05-10;B.B.2.B;22.91;52.5;36.29;84.14;-13.38;-31.64
2022-06-24;A.C.0.D;28.0;9.59;11.17;34.43;16.83;-24.84
2022-07-25;B.A.0.C;32.74;2.52;22.13;68.02;10.61;-65.5
