day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;B.A.1.D;28.16;79.8;33.69;30.53;-5.53;49.27
2020-05-05;E.C.1.D;20.47;78.58;36.53;20.87;-16.06;57.71
2020-05-20;D.B.S.B;19.71;30.14;37.03;95.11;-17.32;-64.97
2020-08-16;C.D.S.B;37.19;9.69;24.84;21.98;12.35;-12.29
2020-10-07;E.D.3.E;27.33;77.48;33.06;18.67;-5.73;58.81
2020-10-29;B.C.2.A;33.7;82.78;25.89;11.2;7.81;71.58
2021-01-27;E.C.0.C;33.67;30.9;27.29;69.81;6.38;-38.91
2021-02-12;D.C.S.C;21.5;84.49;25.86;90.67;-4.36;-6.18
2021-03-24;D.E.S.C;29.43;29.33;23.21;29.54;6.22;-0.21
2021-03-25;E.B.0.B;29.72;60.6;11.1;78.59;18.62;-17.99
2021-04-24;D.B.0.A;16.44;3.33;12.91;81.65;3.53;-78.32
2021-06-14;D.C.3.A;36.83;96.91;35.33;67.3;1.5;29.61
2021-09-06;B.D.S.B;19.29;83.75;11.65;27.12;7.64;56.63
2021-09-25;A.C.S.A;23.66;19.99;34.53;17.15;-10.87;2.84
2022-01-08;B.A.2.C;21.28;13.97;22.03;77.81;-0.75;-63.84
2022-01-22;E.A.3.B;10.27;1.67;31.66;50.13;-21.39;-48.46
2022-07-02;B.C.3.D;20.33;74.78;31.23;13.01;-10.9;61.77
2022-08-24;B.A.1.E;21.48;46.2;22.46;97.86;-0.98;-51.66
2021-08-15;C.E.0.C;35.05;88.74;26.13;30.96;8.92;57.78
2021-10-30;C.E.1.B;26.23;89.27;30.93;59.16;-4.7;30.11
2022-02-20;E.C.1.C;16.44;76.38;29.86;9.57;-13.42;66.81
2022-08-26;C.D.1.E;10.63;58.74;16.16;10.08;-5.53;48.66
