day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-08;C.E.S.D;21.84;1.97;35.3;40.17;-13.46;-38.2
2020-06-19;D.E.0.C;25.83;79.08;14.67;2.74;11.16;76.34
2020-07-14;B.D.1.A;19.63;96.75;28.33;59.37;-8.7;37.38
2020-08-18;E.B.S.E;17.83;86.57;17.46;13.96;0.37;72.61
2021-02-03;B.C.3.A;25.99;25.31;29.91;89.82;-3.92;-64.51
2021-03-02;E.D.1.A;23.76;65.19;25.0;88.94;-1.24;-23.75
2021-06-14;A.A.3.C;31.41;8.81;19.82;87.93;11.59;-79.12
2021-06-22;C.E.0.B;15.58;32.09;17.87;84.64;-2.29;-52.55
2021-07-15;D.E.S.C;31.78;64.75;34.73;91.31;-2.95;-26.56
2021-11-26;D.B.3.D;31.15;38.94;34.45;28.74;-3.3;10.2
2021-11-27;A.D.S.E;33.55;64.82;27.81;86.65;5.74;-21.83
2022-03-22;E.A.2.D;23.63;80.17;10.69;48.78;12.94;31.39
2022-05-17;D.A.0.E;36.39;94.84;19.94;74.95;16.45;19.89
2022-07-21;B.B.3.E;17.11;22.63;30.89;43.3;-13.78;-20.67
2022-08-22;A.C.3.B;17.47;25.74;22.84;79.42;-5.37;-53.68
2020-12-25;A.A.0.D;32.33;94.45;19.73;47.93;12.6;46.52
2021-03-01;A.C.3.B;12.02;6.94;30.44;98.54;-18.42;-91.6
2021-05-07;B.B.S.C;23.29;2.95;17.48;15.85;5.81;-12.9
2021-10-22;E.C.0.D;23.82;48.16;11.46;70.09;12.36;-21.93
2022-03-01;E.B.0.C;16.85;64.18;15.92;84.41;0.93;-20.23
