day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-09;A.B.3.E;13.3;10.99;18.17;97.26;-4.87;-86.27
2020-08-30;C.B.0.E;20.1;98.1;14.74;67.02;5.36;31.08
2020-10-29;D.C.S.B;10.4;89.64;13.06;7.58;-2.66;82.06
2021-02-04;A.C.0.B;20.72;76.01;20.26;18.21;0.46;57.8
2021-02-17;B.E.3.C;23.04;39.37;15.18;13.0;7.86;26.37
2021-09-10;E.E.S.A;15.33;28.79;17.76;23.69;-2.43;5.1
2021-12-26;E.E.3.B;10.53;10.07;14.03;22.14;-3.5;-12.07
2021-12-31;B.D.S.B;29.62;10.2;26.61;46.42;3.01;-36.22
2022-02-27;E.D.S.B;15.12;82.64;13.22;82.13;1.9;0.51
2022-03-15;E.A.1.E;13.51;70.04;22.32;26.4;-8.81;43.64
2022-03-28;A.E.3.E;24.51;62.61;35.71;38.18;-11.2;24.43
2022-05-27;B.B.2.B;13.26;74.81;36.13;66.4;-22.87;8.41
2022-06-14;C.E.2.B;29.01;11.51;30.24;72.82;-1.23;-61.31
2022-08-24;A.D.2.E;24.16;55.96;34.52;68.49;-10.36;-12.53
2021-08-28;B.D.2.B;13.94;55.97;25.84;60.34;-11.9;-4.37
2021-10-01;B.C.0.B;18.14;70.16;13.74;60.13;4.4;10.03
2021-10-30;C.E.1.D;36.08;29.58;18.31;56.92;17.77;-27.34
2022-05-16;E.D.2.D;14.89;28.21;26.19;78.52;-11.3;-50.31
