day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-03;C.A.2.C;18.9;18.22;35.54;61.82;-16.64;-43.6
2020-07-10;D.D.S.A;25.4;65.29;28.81;18.54;-3.41;46.75
2020-07-15;C.B.2.D;34.64;84.88;19.06;4.49;15.58;80.39
2020-07-25;E.D.3.E;25.42;90.3;21.84;20.42;3.58;69.88
2020-09-25;D.C.0.D;19.24;84.68;17.36;11.29;1.88;73.39
2020-09-27;D.D.2.A;33.17;7.84;12.88;9.04;20.29;-1.2
2020-10-21;B.C.2.E;36.7;2.52;33.77;3.46;2.93;-0.94
2020-11-12;E.E.3.C;27.92;8.81;26.66;14.96;1.26;-6.15
2020-12-17;B.B.3.E;29.49;11.21;32.32;26.91;-2.83;-15.7
2021-01-02;D.A.3.A;28.41;15.83;33.24;52.81;-4.83;-36.98
2021-03-27;A.B.0.E;24.31;87.8;20.32;93.09;3.99;-5.29
2021-05-08;E.D.2.C;17.21;94.99;30.6;64.74;-13.39;30.25
2021-10-01;A.E.0.D;25.35;30.64;22.08;49.42;3.27;-18.78
2021-10-23;C.B.S.E;23.83;50.81;33.85;75.03;-10.02;-24.22
2021-12-02;E.C.1.B;37.44;37.83;11.11;27.34;26.33;10.49
2021-12-15;D.E.1.C;20.62;35.95;20.32;42.48;0.3;-6.53
2022-03-16;B.E.3.C;26.6;58.66;13.23;40.04;13.37;18.62
2021-04-12;A.E.S.C;11.81;34.77;22.62;49.51;-10.81;-14.74
