day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-22;E.D.0.B;16.42;44.42;34.81;77.78;-18.39;-33.36
2020-05-23;D.A.0.A;33.61;32.39;30.94;64.52;2.67;-32.13
2020-07-01;D.C.S.B;33.24;53.24;22.18;79.49;11.06;-26.25
2020-07-03;D.E.3.A;15.89;90.29;18.72;40.92;-2.83;49.37
2021-06-11;C.D.3.D;35.02;75.3;12.87;48.15;22.15;27.15
2021-08-23;D.B.2.E;23.03;9.52;13.95;89.55;9.08;-80.03
2021-08-24;C.A.3.C;34.26;34.35;15.26;22.71;19.0;11.64
2021-09-28;E.D.0.E;16.35;10.88;26.97;12.59;-10.62;-1.71
2021-10-02;E.E.1.B;13.88;60.22;19.93;82.02;-6.05;-21.8
2021-10-12;A.B.2.B;34.03;87.97;17.47;68.04;16.56;19.93
2021-11-09;A.A.3.A;35.8;99.93;16.72;1.2;19.08;98.73
2021-11-16;E.B.2.A;24.42;82.26;35.72;65.51;-11.3;16.75
2021-11-25;E.D.0.A;20.89;6.03;34.47;44.93;-13.58;-38.9
2021-12-18;B.E.3.D;16.29;35.47;15.58;9.17;0.71;26.3
2022-04-21;A.D.3.A;25.91;75.55;26.48;94.68;-0.57;-19.13
2022-06-13;E.E.S.D;16.12;62.09;17.25;47.8;-1.13;14.29
2022-06-13;A.D.0.B;19.99;78.48;33.65;6.3;-13.66;72.18
2022-08-11;E.B.3.C;22.91;53.18;20.95;48.59;1.96;4.59
2022-08-14;C.B.2.C;22.98;15.57;33.52;26.9;-10.54;-11.33
2022-08-16;C.C.S.E;17.65;61.55;26.94;87.26;-9.29;-25.71
2022-05-03;D.C.2.A;34.85;82.46;23.67;49.75;11.18;32.71
2022-07-03;A.B.2.A;22.93;76.8;31.48;64.89;-8.55;11.91
