day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-11;E.E.S.E;25.4;42.46;35.27;56.03;-9.87;-13.57
2020-10-17;A.A.0.A;33.15;77.57;23.76;1.35;9.39;76.22
2021-01-22;A.A.2.C;13.98;80.41;34.76;16.96;-20.78;63.45
2021-01-24;E.D.S.D;23.19;24.33;13.21;41.92;9.98;-17.59
2021-03-15;C.A.S.E;35.34;44.28;13.97;69.94;21.37;-25.66
2021-04-22;A.E.0.C;19.56;73.17;31.88;70.22;-12.32;2.95
2021-05-26;D.D.0.A;12.81;15.86;18.94;72.79;-6.13;-56.93
2021-06-19;D.B.S.D;18.01;7.08;32.39;80.18;-14.38;-73.1
2021-07-24;E.A.3.E;23.21;90.42;36.35;61.88;-13.14;28.54
2021-08-03;B.C.2.C;21.5;53.27;33.37;76.89;-11.87;-23.62
2021-09-08;B.A.2.B;33.63;17.99;34.34;83.47;-0.71;-65.48
2021-11-13;A.A.3.A;13.05;8.01;34.65;23.16;-21.6;-15.15
2021-12-04;E.A.2.E;27.73;0.76;12.76;87.7;14.97;-86.94
2021-12-30;E.D.1.D;15.09;35.95;23.03;21.5;-7.94;14.45
2022-02-28;C.B.S.E;35.56;52.1;23.45;75.28;12.11;-23.18
2022-03-18;E.E.0.C;15.87;43.03;25.19;62.4;-9.32;-19.37
2022-05-17;E.E.2.A;31.77;66.49;28.63;63.79;3.14;2.7
2022-05-20;E.D.1.E;14.62;67.69;36.46;18.49;-21.84;49.2
2022-05-28;E.C.2.A;10.61;73.74;27.66;57.32;-17.05;16.42
2021-12-04;B.C.0.A;30.08;38.78;11.47;72.69;18.61;-33.91
2022-01-10;E.C.0.B;24.97;55.09;13.21;3.35;11.76;51.74
