day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-26;B.B.S.C;18.21;99.16;30.67;61.71;-12.46;37.45
2020-05-23;B.D.2.E;28.7;27.36;23.85;63.29;4.85;-35.93
2020-06-30;E.D.2.A;23.15;58.16;13.34;70.23;9.81;-12.07
2020-08-05;C.E.0.A;24.13;61.2;30.3;42.66;-6.17;18.54
2020-08-09;E.A.1.A;29.64;22.48;22.0;12.32;7.64;10.16
2020-10-07;E.B.0.A;20.1;50.53;28.11;70.03;-8.01;-19.5
2021-01-18;E.E.2.A;32.24;30.14;12.91;42.34;19.33;-12.2
2021-01-21;B.D.2.A;25.5;59.07;15.15;86.05;10.35;-26.98
2021-03-03;C.B.3.C;11.87;86.4;11.43;89.02;0.44;-2.62
2021-03-05;C.B.2.E;27.62;12.37;27.01;66.95;0.61;-54.58
2021-05-03;D.E.2.D;21.95;54.58;14.52;57.89;7.43;-3.31
2021-05-30;C.B.0.B;27.63;71.44;20.38;47.72;7.25;23.72
2021-06-21;B.A.2.D;28.71;63.4;19.81;78.71;8.9;-15.31
2021-10-17;C.D.0.B;32.31;94.16;15.04;62.52;17.27;31.64
2021-10-24;E.A.S.C;25.36;14.81;24.68;39.24;0.68;-24.43
2021-10-27;E.A.0.A;25.92;84.87;29.59;96.5;-3.67;-11.63
2021-12-31;B.C.0.A;13.01;77.71;34.25;38.44;-21.24;39.27
2022-01-11;C.E.S.C;10.33;9.24;36.42;34.67;-26.09;-25.43
2022-02-05;C.C.3.B;11.44;92.87;21.51;84.01;-10.07;8.86
2022-02-07;E.D.0.E;20.22;50.7;23.97;86.38;-3.75;-35.68
2022-04-28;C.D.S.E;19.65;13.22;29.66;34.21;-10.01;-20.99
2020-09-20;A.B.S.E;33.71;54.13;12.24;26.84;21.47;27.29
2021-08-16;A.A.0.D;15.7;92.83;35.58;85.11;-19.88;7.72
2021-09-17;C.B.0.D;35.9;53.12;29.45;42.41;6.45;10.71
