day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;B.E.S.E;35.08;5.11;11.21;96.75;23.87;-91.64
2020-04-26;B.C.S.E;23.83;37.12;12.33;39.97;11.5;-2.85
2020-05-27;C.C.3.B;17.85;82.4;30.13;43.34;-12.28;39.06
2020-08-10;C.D.2.C;14.39;45.22;25.86;4.59;-11.47;40.63
2020-08-22;A.C.3.C;14.1;16.56;26.95;72.39;-12.85;-55.83
2020-08-27;A.A.S.B;21.53;3.63;21.29;81.15;0.24;-77.52
2020-09-21;C.B.2.E;16.34;92.87;22.07;48.6;-5.73;44.27
2020-10-29;B.C.0.C;10.32;52.47;13.46;49.08;-3.14;3.39
2021-01-08;E.A.S.A;31.43;30.41;30.32;56.73;1.11;-26.32
2021-01-11;B.D.3.D;10.35;49.16;21.43;30.47;-11.08;18.69
2021-02-13;B.C.2.D;23.2;70.88;15.07;97.78;8.13;-26.9
2021-04-18;A.A.3.D;25.23;72.77;18.68;25.94;6.55;46.83
2021-04-25;E.E.1.A;18.15;96.07;29.11;77.89;-10.96;18.18
2021-04-27;A.C.S.B;18.41;8.3;25.54;25.71;-7.13;-17.41
2021-06-25;D.D.S.A;24.7;30.54;35.57;93.64;-10.87;-63.1
2021-07-13;A.B.S.E;23.35;12.48;23.12;4.26;0.23;8.22
2021-08-14;E.B.1.B;37.1;15.02;34.53;60.66;2.57;-45.64
2021-10-25;E.E.S.A;18.52;7.43;31.75;82.24;-13.23;-74.81
2022-04-02;D.A.S.B;20.58;29.98;22.11;72.73;-1.53;-42.75
2022-04-09;E.A.2.C;31.62;34.67;21.4;61.3;10.22;-26.63
2022-04-26;C.D.S.C;13.25;7.78;32.78;66.34;-19.53;-58.56
2022-08-04;C.B.2.B;16.91;61.78;10.35;0.12;6.56;61.66
2022-08-11;A.D.1.E;10.4;7.55;29.28;29.04;-18.88;-21.49
2022-08-27;E.B.3.E;36.23;43.78;23.69;92.84;12.54;-49.06
