day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-08;E.C.2.D;24.25;1.47;25.07;73.8;-0.82;-72.33
2020-08-29;D.C.0.E;26.89;4.07;16.38;56.03;10.51;-51.96
2020-08-31;A.A.3.A;36.43;52.03;20.31;73.3;16.12;-21.27
2020-09-03;E.B.2.B;16.82;47.69;33.91;8.57;-17.09;39.12
2020-09-23;D.A.3.D;20.62;54.06;19.53;36.81;1.09;17.25
2020-12-09;E.D.1.E;20.52;49.76;31.43;81.12;-10.91;-31.36
2021-01-10;E.D.0.A;29.05;32.64;24.47;36.2;4.58;-3.56
2021-02-10;D.A.0.A;29.05;43.99;33.96;69.11;-4.91;-25.12
2021-03-07;A.A.3.E;32.69;17.84;25.54;81.6;7.15;-63.76
2021-03-07;E.B.0.E;24.49;79.06;26.23;62.67;-1.74;16.39
2021-05-03;B.E.S.D;34.2;89.69;28.07;30.84;6.13;58.85
2021-06-14;E.E.2.E;15.03;51.95;32.11;57.71;-17.08;-5.76
2021-07-03;A.B.2.A;22.07;30.51;33.89;29.94;-11.82;0.57
2021-07-17;D.E.0.B;27.99;68.62;12.85;79.18;15.14;-10.56
2021-08-20;A.B.S.A;36.77;23.49;26.98;58.96;9.79;-35.47
2021-11-06;B.D.S.A;36.7;32.77;11.9;52.05;24.8;-19.28
2022-01-29;B.B.1.B;22.32;17.83;22.6;42.15;-0.28;-24.32
2022-04-18;C.C.S.E;14.3;17.94;18.73;70.13;-4.43;-52.19
2022-08-03;D.A.1.D;33.16;75.11;25.24;8.57;7.92;66.54
2022-02-05;D.D.3.A;30.05;62.24;35.06;56.96;-5.01;5.28
