day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-14;D.C.3.E;14.64;47.15;19.7;81.86;-5.06;-34.71
2020-09-05;B.D.2.B;17.84;81.9;26.73;34.98;-8.89;46.92
2020-10-21;C.D.S.B;20.36;15.07;34.68;72.07;-14.32;-57.0
2020-11-03;A.C.S.C;30.12;83.48;13.62;51.62;16.5;31.86
2020-11-12;A.D.3.C;10.62;71.9;25.01;86.19;-14.39;-14.29
2020-12-14;C.B.1.A;14.51;77.24;31.44;83.21;-16.93;-5.97
2021-01-26;E.B.2.A;31.89;7.66;27.34;89.98;4.55;-82.32
2021-01-30;A.D.3.B;32.22;55.26;24.06;42.32;8.16;12.94
2021-01-31;C.B.1.B;14.71;72.45;25.79;82.08;-11.08;-9.63
2021-05-28;B.A.1.C;17.88;62.07;18.71;12.45;-0.83;49.62
2021-06-26;E.D.3.A;17.11;62.96;13.1;79.95;4.01;-16.99
2022-01-09;C.E.2.A;22.7;45.39;13.32;62.41;9.38;-17.02
2022-04-07;A.C.2.E;23.29;34.19;15.2;34.25;8.09;-0.06
2022-06-12;C.E.S.E;11.68;60.52;37.01;65.78;-25.33;-5.26
2022-08-27;E.D.2.E;32.36;4.51;28.65;22.29;3.71;-17.78
