day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-04;E.B.2.E;12.65;61.83;26.05;52.07;-13.4;9.76
2020-07-17;D.B.3.E;30.21;1.51;20.7;59.14;9.51;-57.63
2020-08-07;E.E.1.C;30.36;74.03;25.63;98.2;4.73;-24.17
2020-08-31;A.C.1.C;25.0;22.5;20.93;62.73;4.07;-40.23
2020-09-01;D.B.2.D;18.27;5.87;11.46;45.05;6.81;-39.18
2020-09-07;C.A.1.A;14.26;5.3;30.5;83.63;-16.24;-78.33
2020-09-14;E.E.0.A;26.71;7.17;35.68;34.38;-8.97;-27.21
2020-11-16;E.C.2.A;27.38;24.41;10.63;76.02;16.75;-51.61
2020-11-17;E.B.1.C;33.74;50.72;32.28;40.47;1.46;10.25
2021-01-07;E.B.2.B;20.3;49.64;29.28;96.49;-8.98;-46.85
2021-01-29;B.A.2.B;35.74;86.19;21.97;27.27;13.77;58.92
2021-02-26;A.C.S.B;26.87;81.57;35.92;10.29;-9.05;71.28
2021-03-13;A.C.1.A;13.82;29.59;25.04;43.61;-11.22;-14.02
2021-07-15;B.C.2.E;25.97;98.64;22.31;84.75;3.66;13.89
2021-08-15;A.A.3.E;18.67;94.45;32.64;56.94;-13.97;37.51
2021-09-04;C.E.S.C;35.35;75.58;28.86;52.24;6.49;23.34
2021-11-25;B.C.0.C;33.34;90.9;29.22;83.66;4.12;7.24
2022-04-06;C.D.0.D;17.14;56.27;10.95;13.25;6.19;43.02
2022-06-04;E.E.2.B;19.96;20.0;33.09;45.01;-13.13;-25.01
2022-08-26;C.E.0.A;32.98;13.02;12.15;39.88;20.83;-26.86
