day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-20;C.C.0.A;31.93;90.87;27.56;39.18;4.37;51.69
2020-06-29;A.E.S.E;35.77;16.91;21.17;26.83;14.6;-9.92
2020-07-03;C.B.1.D;34.95;8.74;36.13;26.51;-1.18;-17.77
2020-07-17;C.B.0.A;21.21;87.1;20.52;20.21;0.69;66.89
2020-09-19;B.A.0.A;32.22;46.22;32.32;59.83;-0.1;-13.61
2020-10-08;B.C.S.A;12.63;12.98;33.23;49.37;-20.6;-36.39
2020-11-01;C.D.1.B;22.84;19.96;14.16;65.5;8.68;-45.54
2020-12-10;B.A.1.E;31.76;70.23;34.91;54.56;-3.15;15.67
2021-02-21;C.C.3.D;36.69;52.06;21.7;65.76;14.99;-13.7
2021-03-06;C.D.1.E;18.79;48.3;16.48;12.67;2.31;35.63
2021-03-28;E.E.3.B;34.42;48.82;16.56;63.78;17.86;-14.96
2021-04-17;E.E.3.A;36.08;89.06;18.58;33.95;17.5;55.11
2021-05-23;A.B.0.C;21.54;98.06;36.69;47.01;-15.15;51.05
2021-05-25;D.D.3.E;32.34;71.31;27.36;93.39;4.98;-22.08
2021-05-31;B.B.1.B;30.0;1.16;17.33;23.07;12.67;-21.91
2021-06-26;A.D.1.C;22.99;86.86;28.82;91.54;-5.83;-4.68
2021-07-23;E.C.S.E;24.25;78.35;17.51;50.73;6.74;27.62
2021-09-12;A.E.0.C;35.42;66.12;34.85;74.64;0.57;-8.52
2021-09-14;B.B.S.E;23.58;50.45;13.83;6.21;9.75;44.24
2021-10-30;B.B.0.C;12.9;57.58;13.23;80.58;-0.33;-23.0
2021-11-09;C.E.2.C;29.36;97.05;23.14;17.27;6.22;79.78
2021-12-20;B.B.3.A;16.34;22.38;25.15;66.84;-8.81;-44.46
2022-03-14;D.E.1.B;29.61;8.89;37.23;79.35;-7.62;-70.46
2022-03-25;E.E.2.B;24.68;38.93;36.33;37.22;-11.65;1.71
2022-03-25;B.E.1.A;15.09;11.6;25.4;79.56;-10.31;-67.96
2022-05-14;A.C.1.C;30.62;98.95;33.56;54.97;-2.94;43.98
2022-05-30;D.E.2.C;25.3;10.46;24.6;22.58;0.7;-12.12
2022-06-19;B.C.2.D;18.65;7.46;11.54;19.83;7.11;-12.37
2022-06-26;B.C.1.D;27.86;48.55;32.63;44.35;-4.77;4.2
2022-08-05;B.E.2.C;30.09;67.52;28.06;64.37;2.03;3.15
2022-08-18;B.C.1.B;22.58;48.14;15.85;38.32;6.73;9.82
2021-01-10;D.B.3.C;31.43;42.29;19.75;19.65;11.68;22.64
