day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-08;A.B.S.B;32.42;35.58;20.07;22.19;12.35;13.39
2020-07-04;B.C.3.E;20.67;22.54;17.46;39.92;3.21;-17.38
2020-07-07;B.C.3.C;34.38;53.46;10.5;96.7;23.88;-43.24
2020-07-18;C.A.1.A;13.65;61.81;36.0;73.76;-22.35;-11.95
2020-08-06;B.C.1.B;16.67;7.9;34.2;67.86;-17.53;-59.96
2020-12-06;B.C.0.C;25.73;51.25;37.3;59.63;-11.57;-8.38
2021-01-05;E.D.3.A;27.44;82.48;18.27;8.2;9.17;74.28
2021-01-26;D.B.S.A;32.48;72.26;12.71;34.34;19.77;37.92
2021-04-17;B.D.3.A;13.54;91.57;10.16;55.59;3.38;35.98
2021-05-27;A.D.0.E;24.44;25.08;36.49;14.66;-12.05;10.42
2021-07-21;C.E.3.E;17.65;9.48;16.29;27.27;1.36;-17.79
2021-08-03;C.D.0.B;35.12;21.52;26.09;90.74;9.03;-69.22
2021-08-31;C.B.0.E;12.72;40.66;22.95;10.71;-10.23;29.95
2021-10-10;E.D.1.C;33.96;46.12;36.91;57.63;-2.95;-11.51
2021-10-22;D.B.S.D;35.91;2.14;10.5;80.82;25.41;-78.68
2021-11-17;B.A.3.D;28.92;14.34;19.75;19.49;9.17;-5.15
2021-12-19;A.B.3.B;30.01;56.44;10.98;77.66;19.03;-21.22
2022-03-19;A.E.1.E;22.22;15.97;36.26;100.0;-14.04;-84.03
2022-05-09;E.E.2.C;11.84;61.85;15.88;15.57;-4.04;46.28
2022-05-15;E.E.2.E;18.83;43.59;23.5;15.89;-4.67;27.7
2022-05-21;C.A.S.B;20.72;78.6;21.05;41.96;-0.33;36.64
2022-06-27;A.B.1.D;22.16;80.37;21.89;86.98;0.27;-6.61
