day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;B.A.1.E;28.88;48.41;35.39;39.99;-6.51;8.42
2020-07-06;E.B.0.E;16.01;82.48;27.34;77.03;-11.33;5.45
2020-07-17;D.C.2.B;28.92;88.21;28.22;45.59;0.7;42.62
2020-07-17;E.B.0.D;28.02;60.99;25.27;79.33;2.75;-18.34
2020-08-15;C.D.S.D;28.08;9.07;34.54;1.46;-6.46;7.61
2020-10-25;B.C.S.E;27.71;54.56;33.08;17.41;-5.37;37.15
2020-11-28;E.D.3.A;36.82;8.44;33.12;23.88;3.7;-15.44
2021-04-22;D.D.1.B;16.3;69.61;12.3;46.98;4.0;22.63
2021-04-29;E.B.1.E;32.03;24.08;13.88;46.74;18.15;-22.66
2021-05-18;B.B.S.B;10.07;39.7;17.24;71.08;-7.17;-31.38
2021-05-29;B.C.1.B;21.71;81.12;30.88;9.74;-9.17;71.38
2021-10-25;D.D.3.B;34.33;62.97;34.44;32.07;-0.11;30.9
2021-11-11;C.C.1.D;15.92;59.84;27.62;96.72;-11.7;-36.88
2021-12-08;D.E.0.D;36.21;15.07;30.42;22.35;5.79;-7.28
2021-12-24;C.C.3.C;18.88;20.23;28.51;12.89;-9.63;7.34
2022-03-10;D.C.2.C;33.06;98.41;29.2;6.86;3.86;91.55
