day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-01;B.B.3.E;13.87;94.09;21.87;24.9;-8.0;69.19
2020-05-06;A.A.2.B;31.71;19.76;31.44;17.55;0.27;2.21
2020-06-01;E.A.1.B;18.36;51.57;13.51;10.99;4.85;40.58
2020-06-01;D.D.2.C;25.8;83.97;29.28;64.05;-3.48;19.92
2020-06-24;B.B.3.B;24.41;46.92;32.0;84.0;-7.59;-37.08
2020-07-18;D.C.S.D;11.1;35.65;32.05;87.94;-20.95;-52.29
2020-07-31;C.B.S.D;26.66;83.06;29.74;2.53;-3.08;80.53
2020-08-21;E.D.3.C;18.56;0.11;20.51;79.22;-1.95;-79.11
2020-11-15;A.D.3.C;15.05;37.77;29.54;18.82;-14.49;18.95
2020-12-05;E.A.2.A;14.81;23.87;13.76;26.73;1.05;-2.86
2020-12-09;C.C.1.D;15.92;8.05;17.07;68.83;-1.15;-60.78
2021-02-02;D.A.2.B;31.42;80.11;10.09;86.2;21.33;-6.09
2021-02-11;E.E.2.D;21.97;16.04;21.3;47.34;0.67;-31.3
2021-03-15;E.D.0.C;29.51;72.6;24.11;14.76;5.4;57.84
2021-04-21;B.D.S.B;27.81;80.89;24.13;36.34;3.68;44.55
2021-06-19;E.A.0.B;24.32;47.26;12.01;32.85;12.31;14.41
2021-08-02;A.B.S.E;14.42;10.78;13.9;44.52;0.52;-33.74
2021-08-12;B.C.2.C;14.8;23.43;34.54;21.96;-19.74;1.47
2021-09-02;C.C.2.B;36.44;96.64;16.52;9.87;19.92;86.77
2021-09-24;E.E.0.D;28.08;69.16;25.47;52.15;2.61;17.01
2021-10-11;A.C.3.A;35.33;40.45;22.89;47.82;12.44;-7.37
2021-11-09;D.E.S.A;15.32;71.91;26.79;1.68;-11.47;70.23
2021-12-26;D.A.S.B;37.37;82.4;23.8;7.01;13.57;75.39
2022-02-28;C.A.2.A;29.09;28.0;15.0;62.25;14.09;-34.25
2022-03-28;A.E.2.B;18.16;6.19;14.39;37.46;3.77;-31.27
2022-07-05;C.D.3.A;21.24;9.5;15.18;88.31;6.06;-78.81
2020-09-30;A.B.2.C;17.23;36.49;17.3;75.95;-0.07;-39.46
2022-05-19;B.B.S.D;31.47;95.13;21.94;77.3;9.53;17.83
