day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-12;B.E.2.D;11.28;70.15;21.6;68.09;-10.32;2.06
2020-04-17;C.D.3.B;27.39;87.18;32.79;7.79;-5.4;79.39
2020-04-26;E.C.S.A;15.66;65.3;32.89;84.56;-17.23;-19.26
2020-05-04;D.E.3.B;26.37;53.47;13.72;32.25;12.65;21.22
2020-05-19;C.B.1.C;26.83;40.39;30.14;13.41;-3.31;26.98
2020-06-10;E.A.3.D;20.33;45.26;15.55;63.83;4.78;-18.57
2020-08-18;D.B.2.B;23.76;5.66;26.43;72.17;-2.67;-66.51
2020-09-03;D.D.3.B;11.15;9.59;18.67;99.62;-7.52;-90.03
2020-10-26;A.D.1.E;17.06;27.01;26.52;42.05;-9.46;-15.04
2020-12-05;D.B.1.C;23.33;62.81;34.49;54.14;-11.16;8.67
2020-12-08;B.B.3.B;17.87;58.8;36.74;14.2;-18.87;44.6
2021-02-11;E.A.2.D;35.42;95.92;27.56;11.73;7.86;84.19
2021-06-02;B.E.0.A;10.43;55.13;16.99;32.94;-6.56;22.19
2021-06-17;B.D.1.D;21.8;47.38;32.62;9.6;-10.82;37.78
2021-06-19;D.B.S.B;21.37;35.61;28.59;63.65;-7.22;-28.04
2021-08-22;B.D.2.A;11.59;31.0;12.05;97.7;-0.46;-66.7
2022-01-09;D.B.S.C;19.71;82.06;34.16;43.53;-14.45;38.53
2022-02-15;C.A.0.A;19.33;86.75;19.29;55.01;0.04;31.74
2022-04-18;B.C.3.C;17.55;21.32;25.35;55.48;-7.8;-34.16
2022-04-24;D.B.2.C;28.0;40.56;13.58;82.85;14.42;-42.29
2022-05-10;C.C.1.A;22.62;21.29;30.65;83.17;-8.03;-61.88
2022-05-27;A.A.1.C;21.59;80.22;20.83;64.61;0.76;15.61
2022-06-27;A.E.2.C;13.16;89.06;28.04;66.92;-14.88;22.14
2022-07-04;B.B.2.A;27.32;32.85;18.87;64.7;8.45;-31.85
2022-08-07;D.B.1.E;17.68;49.27;30.44;62.9;-12.76;-13.63
2021-10-25;D.B.1.B;30.45;68.15;35.65;46.8;-5.2;21.35
