day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-19;B.E.3.E;10.85;24.39;31.41;41.92;-20.56;-17.53
2020-09-17;C.C.0.B;20.1;94.19;10.37;35.5;9.73;58.69
2020-10-05;E.B.3.C;34.8;35.25;36.99;75.01;-2.19;-39.76
2020-12-31;D.C.2.D;11.44;76.31;32.64;91.76;-21.2;-15.45
2021-03-07;D.B.0.C;31.94;14.92;18.6;1.43;13.34;13.49
2021-04-28;B.A.1.A;16.1;38.79;22.08;42.65;-5.98;-3.86
2021-05-04;B.E.3.C;33.7;75.94;15.28;59.6;18.42;16.34
2021-05-22;C.E.3.D;14.28;85.32;17.87;16.87;-3.59;68.45
2021-07-14;D.B.0.E;15.74;48.27;16.69;8.47;-0.95;39.8
2021-08-31;A.D.0.D;33.48;93.34;26.7;3.1;6.78;90.24
2021-09-22;A.C.0.E;18.12;87.4;25.99;68.68;-7.87;18.72
2021-09-26;E.C.2.D;17.76;98.52;35.42;98.24;-17.66;0.28
2021-11-08;A.E.2.C;18.62;94.69;22.05;86.29;-3.43;8.4
2022-01-18;C.D.S.D;31.38;2.98;35.74;75.79;-4.36;-72.81
2022-08-01;B.B.S.C;10.62;45.14;31.49;23.01;-20.87;22.13
2021-05-03;A.D.2.A;12.61;69.76;30.25;35.06;-17.64;34.7
2021-09-26;E.E.2.B;34.35;44.09;25.97;58.28;8.38;-14.19
