day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;B.A.3.C;23.9;70.86;27.34;96.2;-3.44;-25.34
2020-04-30;A.E.2.A;28.87;17.88;12.24;73.36;16.63;-55.48
2020-06-03;A.B.3.D;14.82;64.84;25.45;64.79;-10.63;0.05
2020-06-11;B.B.2.C;22.21;40.81;18.39;21.63;3.82;19.18
2020-06-23;B.E.S.D;32.59;35.29;27.69;12.88;4.9;22.41
2020-10-15;B.D.1.A;30.01;28.97;35.88;14.28;-5.87;14.69
2020-11-22;C.E.3.A;24.39;89.7;29.94;29.49;-5.55;60.21
2021-01-01;D.C.S.D;23.46;78.29;21.54;49.97;1.92;28.32
2021-02-08;D.E.3.C;20.0;41.12;20.17;74.83;-0.17;-33.71
2021-04-02;A.B.1.C;15.51;9.98;34.47;49.88;-18.96;-39.9
2021-04-16;B.E.0.C;12.81;83.17;34.39;91.41;-21.58;-8.24
2021-06-02;E.C.1.C;14.08;73.06;33.69;44.96;-19.61;28.1
2021-06-21;E.D.3.E;36.77;60.22;19.11;7.62;17.66;52.6
2021-08-10;E.C.S.C;14.92;54.94;13.47;57.24;1.45;-2.3
2021-08-14;D.A.1.C;20.29;98.14;26.35;52.68;-6.06;45.46
2021-09-10;E.D.S.B;20.65;29.83;33.37;66.64;-12.72;-36.81
2021-10-21;E.B.2.D;28.76;69.06;20.77;52.6;7.99;16.46
2021-12-27;B.E.3.E;31.32;62.36;21.26;41.39;10.06;20.97
2022-01-20;C.D.1.D;17.86;33.11;19.4;4.01;-1.54;29.1
2022-01-23;C.B.0.B;35.27;66.24;36.1;8.61;-0.83;57.63
2022-01-30;C.A.1.C;30.06;39.75;29.68;31.52;0.38;8.23
2022-03-18;A.C.1.E;16.65;15.51;32.03;2.91;-15.38;12.6
2022-06-01;E.A.3.B;24.41;63.45;22.54;37.97;1.87;25.48
2022-08-31;B.C.S.E;35.07;75.23;34.71;67.58;0.36;7.65
2022-08-31;D.A.0.E;18.84;22.84;20.75;75.56;-1.91;-52.72
2021-05-05;A.E.0.A;34.01;95.0;28.0;64.0;6.01;31.0
2022-01-17;E.C.2.A;24.07;17.12;30.24;87.31;-6.17;-70.19
