day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-19;A.A.S.B;11.55;51.98;13.53;59.53;-1.98;-7.55
2020-07-25;D.B.0.E;19.58;37.56;35.23;16.72;-15.65;20.84
2020-09-11;B.E.2.A;11.97;26.73;14.46;48.1;-2.49;-21.37
2020-09-27;D.D.2.D;29.98;67.94;11.42;66.82;18.56;1.12
2020-10-15;E.D.2.B;17.65;73.36;14.01;4.8;3.64;68.56
2020-10-22;D.B.3.D;16.76;15.44;30.47;64.36;-13.71;-48.92
2020-11-19;C.B.1.E;20.29;80.88;10.77;29.01;9.52;51.87
2020-12-10;E.B.1.A;30.16;32.0;29.29;99.63;0.87;-67.63
2021-03-16;B.D.1.C;25.95;56.21;25.33;40.4;0.62;15.81
2021-05-21;C.C.1.D;14.0;47.93;35.86;23.8;-21.86;24.13
2021-07-23;C.B.0.B;17.9;7.15;16.93;83.73;0.97;-76.58
2021-09-06;A.A.S.A;27.24;15.9;37.22;77.67;-9.98;-61.77
2021-09-14;E.D.S.E;25.41;10.73;23.71;78.58;1.7;-67.85
2021-12-29;E.C.3.B;28.54;70.91;27.59;9.71;0.95;61.2
2022-03-08;A.B.3.E;36.0;44.7;24.84;61.34;11.16;-16.64
2022-03-11;A.A.1.D;27.19;53.02;24.97;56.25;2.22;-3.23
2022-05-24;E.D.1.A;34.4;0.97;21.44;52.49;12.96;-51.52
2022-06-12;E.A.S.D;36.66;51.38;26.08;6.24;10.58;45.14
2022-07-30;E.C.2.B;24.34;27.4;30.52;61.2;-6.18;-33.8
2022-08-11;E.A.3.D;14.03;39.44;18.98;36.9;-4.95;2.54
2021-01-07;A.B.3.A;33.1;43.54;35.67;3.99;-2.57;39.55
2021-07-16;C.D.2.E;36.54;73.0;17.49;94.74;19.05;-21.74
