day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;A.B.2.C;30.7;94.44;12.99;82.1;17.71;12.34
2020-06-19;C.C.0.E;19.34;85.43;32.48;25.77;-13.14;59.66
2020-07-20;B.C.3.B;30.05;99.87;20.13;46.81;9.92;53.06
2020-09-17;B.D.1.A;29.47;82.23;29.69;69.63;-0.22;12.6
2020-10-11;C.D.S.C;10.85;49.23;22.61;26.37;-11.76;22.86
2020-10-25;A.C.0.A;22.43;43.48;28.75;61.62;-6.32;-18.14
2020-12-05;A.D.2.B;18.04;26.44;27.37;59.41;-9.33;-32.97
2021-03-03;D.B.2.D;15.46;7.24;34.51;87.74;-19.05;-80.5
2021-03-13;E.D.1.C;16.46;71.76;23.13;85.49;-6.67;-13.73
2021-03-15;B.C.2.B;22.02;48.24;30.81;25.09;-8.79;23.15
2021-07-25;E.A.S.A;27.42;26.01;16.18;11.59;11.24;14.42
2021-08-03;A.C.S.D;18.06;37.31;28.43;47.35;-10.37;-10.04
2021-10-14;E.C.2.B;19.06;2.88;25.81;60.93;-6.75;-58.05
2021-11-29;B.B.2.D;30.59;12.75;24.14;2.26;6.45;10.49
2021-12-05;B.B.3.C;18.85;19.63;12.99;89.18;5.86;-69.55
2022-03-31;D.B.2.C;36.41;82.32;18.09;57.29;18.32;25.03
2022-05-19;D.C.2.C;27.44;63.96;34.6;18.95;-7.16;45.01
2021-03-22;E.D.S.D;22.85;33.5;18.7;94.8;4.15;-61.3
2022-02-23;D.A.2.C;12.88;66.88;15.98;54.12;-3.1;12.76
