day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-24;D.A.0.D;37.07;27.99;27.54;46.61;9.53;-18.62
2020-08-19;E.B.2.C;26.51;73.98;16.28;84.11;10.23;-10.13
2020-09-25;D.A.0.A;30.87;87.68;22.85;27.81;8.02;59.87
2020-09-27;B.A.S.C;14.69;49.5;25.1;60.72;-10.41;-11.22
2020-09-28;D.B.0.B;29.56;95.12;30.91;16.8;-1.35;78.32
2020-10-16;D.E.3.A;17.03;22.62;14.51;23.22;2.52;-0.6
2020-11-09;B.A.S.C;27.08;53.84;33.7;86.27;-6.62;-32.43
2020-11-13;A.E.2.C;19.64;97.04;29.82;62.17;-10.18;34.87
2020-12-29;C.C.S.A;22.62;49.09;36.91;89.36;-14.29;-40.27
2021-02-03;D.C.2.B;24.4;72.1;24.12;57.38;0.28;14.72
2021-07-03;B.D.S.E;22.95;57.98;27.01;47.7;-4.06;10.28
2021-08-20;D.A.1.B;31.28;16.79;11.64;83.38;19.64;-66.59
2021-10-14;C.C.1.C;26.64;46.04;10.9;75.85;15.74;-29.81
2021-12-12;D.E.S.C;34.94;78.83;32.81;51.26;2.13;27.57
2022-02-05;B.E.2.E;24.86;55.95;31.55;53.33;-6.69;2.62
2022-02-17;B.C.0.D;25.76;57.69;15.42;98.83;10.34;-41.14
2022-05-09;C.C.2.B;20.86;73.89;24.92;96.37;-4.06;-22.48
2022-03-09;A.E.2.B;37.4;53.94;29.04;71.61;8.36;-17.67
