day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-12;B.B.0.A;15.83;44.61;26.33;97.4;-10.5;-52.79
2020-07-24;B.E.2.B;32.2;2.04;37.33;66.95;-5.13;-64.91
2020-09-27;B.A.1.B;18.04;26.89;25.28;0.91;-7.24;25.98
2020-10-01;C.C.2.A;10.17;33.08;30.18;64.76;-20.01;-31.68
2020-11-20;E.C.3.A;17.69;21.46;15.5;38.81;2.19;-17.35
2021-02-27;C.B.S.A;27.1;48.9;27.03;35.55;0.07;13.35
2021-03-18;D.E.3.B;22.7;87.04;35.56;26.96;-12.86;60.08
2021-05-26;C.C.1.E;22.24;15.69;13.22;41.28;9.02;-25.59
2021-08-03;B.C.0.D;24.36;47.64;12.03;71.8;12.33;-24.16
2021-10-31;A.C.1.C;18.38;3.82;34.66;48.86;-16.28;-45.04
2021-12-17;B.D.1.A;23.84;11.02;21.38;73.46;2.46;-62.44
2022-01-08;C.A.1.D;32.84;3.37;25.68;40.49;7.16;-37.12
2022-01-08;B.C.2.B;29.57;25.47;23.73;23.84;5.84;1.63
2022-01-30;C.E.2.A;26.55;90.75;15.97;82.9;10.58;7.85
2022-01-31;C.A.1.D;29.37;4.33;31.44;45.88;-2.07;-41.55
2022-03-14;B.E.0.A;15.81;27.91;12.78;44.53;3.03;-16.62
2022-03-21;E.E.3.A;34.85;14.99;34.24;74.8;0.61;-59.81
2022-05-26;D.E.2.B;35.8;74.9;10.13;93.45;25.67;-18.55
2022-06-18;E.D.3.B;34.42;13.01;30.11;99.55;4.31;-86.54
2020-05-25;A.B.1.A;16.09;74.36;34.11;40.28;-18.02;34.08
