day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-20;E.D.3.A;19.01;16.84;29.73;17.16;-10.72;-0.32
2020-04-26;C.C.2.A;14.97;84.94;24.35;6.79;-9.38;78.15
2020-04-26;D.A.1.D;21.67;12.72;36.43;51.03;-14.76;-38.31
2020-06-24;A.B.3.C;18.36;12.55;17.99;35.56;0.37;-23.01
2020-07-05;A.D.1.D;33.48;4.26;30.73;84.13;2.75;-79.87
2020-07-25;B.E.0.E;12.42;48.19;14.5;55.63;-2.08;-7.44
2020-09-10;C.A.1.B;26.05;13.52;20.51;90.58;5.54;-77.06
2020-09-18;C.E.0.E;24.52;49.63;31.97;79.75;-7.45;-30.12
2020-10-18;E.B.0.D;15.58;36.94;27.5;43.4;-11.92;-6.46
2020-11-24;A.D.3.E;12.07;87.13;37.44;83.22;-25.37;3.91
2020-11-29;E.C.S.C;32.06;82.65;16.15;27.51;15.91;55.14
2021-01-07;B.A.1.A;30.01;13.46;20.95;89.74;9.06;-76.28
2021-03-07;A.C.0.E;29.63;52.48;34.38;72.79;-4.75;-20.31
2021-03-30;C.C.S.C;30.07;60.31;26.88;45.86;3.19;14.45
2021-10-31;D.D.3.C;10.09;39.12;24.21;26.14;-14.12;12.98
2021-11-19;A.C.0.A;34.49;16.26;16.27;24.5;18.22;-8.24
2022-02-04;B.E.2.C;10.86;76.18;10.82;25.25;0.04;50.93
2022-02-26;D.C.0.B;25.94;85.07;10.19;62.47;15.75;22.6
2022-03-26;D.D.S.E;15.28;22.58;19.12;37.37;-3.84;-14.79
2022-03-29;C.D.3.B;34.65;67.51;29.25;75.11;5.4;-7.6
2022-04-16;E.D.1.C;16.18;49.87;14.17;49.93;2.01;-0.06
2022-04-30;B.A.2.C;34.06;30.3;14.91;8.45;19.15;21.85
2022-05-11;A.A.1.B;14.51;87.53;11.36;98.28;3.15;-10.75
2022-05-26;D.E.3.B;14.17;22.76;20.18;46.65;-6.01;-23.89
2022-06-13;E.B.3.E;22.15;51.24;14.6;22.89;7.55;28.35
2022-07-10;C.A.2.B;15.71;59.53;23.22;47.83;-7.51;11.7
2021-06-22;A.B.3.C;21.33;7.37;27.3;17.93;-5.97;-10.56
2021-12-27;A.E.1.C;31.78;56.87;20.11;35.63;11.67;21.24
