day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;A.A.S.D;26.8;72.57;24.55;33.65;2.25;38.92
2020-04-19;C.E.0.C;21.85;90.12;29.56;39.76;-7.71;50.36
2020-06-16;A.D.1.D;33.51;95.13;20.48;24.37;13.03;70.76
2020-07-18;C.D.3.C;21.89;1.58;22.07;80.78;-0.18;-79.2
2020-08-02;A.C.0.C;31.53;26.42;26.73;12.98;4.8;13.44
2020-08-07;C.C.S.A;20.64;19.03;24.31;69.35;-3.67;-50.32
2020-08-24;B.E.0.A;16.26;10.79;10.74;54.32;5.52;-43.53
2020-09-07;B.B.S.C;17.97;22.77;29.04;69.22;-11.07;-46.45
2020-09-23;A.D.3.B;28.55;79.11;21.83;54.23;6.72;24.88
2020-10-18;A.E.1.B;10.07;98.82;28.51;11.62;-18.44;87.2
2020-10-24;D.A.1.D;31.35;7.97;28.02;4.72;3.33;3.25
2021-01-12;B.C.1.D;16.3;90.54;30.99;87.7;-14.69;2.84
2021-01-25;E.D.S.D;16.46;51.38;35.13;86.79;-18.67;-35.41
2021-01-28;B.A.0.D;32.71;54.67;19.06;95.33;13.65;-40.66
2021-03-27;C.E.1.B;34.71;86.03;15.41;20.3;19.3;65.73
2021-04-07;B.B.0.E;28.84;97.67;12.84;90.36;16.0;7.31
2021-04-21;B.E.2.D;29.99;37.15;19.91;17.27;10.08;19.88
2021-05-17;B.E.3.E;17.6;56.5;34.52;68.14;-16.92;-11.64
2021-08-21;E.B.0.A;22.02;3.89;20.79;81.97;1.23;-78.08
2021-09-28;D.C.S.C;35.32;48.12;10.17;60.33;25.15;-12.21
2021-10-18;D.C.1.E;18.0;58.68;21.62;70.06;-3.62;-11.38
2021-10-24;C.E.1.E;22.97;99.58;25.71;42.22;-2.74;57.36
2021-11-05;C.B.0.A;24.3;21.96;30.67;19.53;-6.37;2.43
2022-02-09;B.B.0.D;17.81;23.31;29.18;33.55;-11.37;-10.24
2022-02-15;E.C.3.E;27.15;12.44;11.02;23.72;16.13;-11.28
2022-04-24;A.A.2.B;26.0;49.8;34.45;9.69;-8.45;40.11
2022-07-09;E.C.0.B;36.07;22.04;10.94;6.19;25.13;15.85
2021-10-04;D.C.2.B;31.39;80.05;25.57;77.91;5.82;2.14
