day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-18;D.B.2.D;11.15;80.26;36.56;41.03;-25.41;39.23
2020-05-25;D.C.S.B;10.87;39.1;15.84;34.57;-4.97;4.53
2020-06-24;E.C.1.C;24.8;30.47;29.47;49.38;-4.67;-18.91
2020-07-19;A.D.1.B;17.47;38.96;17.49;95.87;-0.02;-56.91
2020-09-03;C.B.2.C;25.82;32.5;28.26;58.07;-2.44;-25.57
2020-09-26;D.D.1.E;29.17;76.3;30.79;15.01;-1.62;61.29
2020-11-17;E.C.3.C;20.51;36.79;19.68;58.79;0.83;-22.0
2021-01-10;D.D.S.C;14.81;10.99;10.65;89.18;4.16;-78.19
2021-04-08;C.E.1.D;36.75;68.69;33.32;97.79;3.43;-29.1
2021-04-18;E.B.3.E;13.68;32.83;27.98;54.9;-14.3;-22.07
2021-08-16;D.C.1.C;20.65;65.08;26.16;55.12;-5.51;9.96
2021-12-03;E.A.2.A;35.4;28.74;35.47;63.64;-0.07;-34.9
2022-01-09;B.D.3.E;12.51;46.0;18.19;56.7;-5.68;-10.7
2022-01-30;C.B.0.A;33.03;77.32;17.19;58.96;15.84;18.36
2022-03-22;D.B.1.C;16.77;91.08;33.96;40.83;-17.19;50.25
2022-04-16;D.B.0.C;12.61;71.71;30.96;62.05;-18.35;9.66
2022-04-18;B.A.0.C;24.8;34.83;25.76;97.45;-0.96;-62.62
2022-04-21;B.E.0.E;11.03;79.34;31.37;60.97;-20.34;18.37
2021-06-18;B.A.S.B;25.23;33.64;12.29;4.99;12.94;28.65
2021-10-20;E.E.1.B;28.94;62.05;18.76;8.34;10.18;53.71
2021-12-21;A.E.3.C;33.76;71.72;12.95;31.91;20.81;39.81
2022-06-10;C.B.S.C;20.38;62.7;18.39;50.08;1.99;12.62
2022-08-25;A.D.3.A;31.01;16.33;23.19;96.48;7.82;-80.15
