day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;A.A.S.D;24.89;82.72;32.59;0.25;-7.7;82.47
2020-04-23;A.D.S.B;35.58;64.9;19.39;15.25;16.19;49.65
2020-08-05;D.C.0.C;33.74;78.13;18.69;31.74;15.05;46.39
2020-08-22;E.B.0.C;24.28;78.95;12.57;95.82;11.71;-16.87
2020-09-21;B.D.0.E;34.92;25.68;12.55;61.08;22.37;-35.4
2020-10-15;A.C.1.D;18.08;43.18;31.25;75.21;-13.17;-32.03
2020-11-03;A.D.0.D;19.25;96.96;23.06;16.64;-3.81;80.32
2020-12-26;E.A.3.E;17.72;4.53;36.98;46.68;-19.26;-42.15
2021-04-30;E.E.1.D;26.16;11.36;10.7;88.55;15.46;-77.19
2021-05-09;E.C.1.E;28.05;84.14;18.03;54.44;10.02;29.7
2021-05-28;D.B.1.C;35.34;38.64;20.16;64.91;15.18;-26.27
2021-10-25;E.C.3.A;14.84;97.04;31.53;24.96;-16.69;72.08
2021-11-08;B.D.2.A;23.31;78.17;20.26;81.89;3.05;-3.72
2022-01-02;D.C.2.E;27.78;17.12;29.54;92.98;-1.76;-75.86
2022-04-10;A.D.0.E;33.67;62.37;34.11;66.75;-0.44;-4.38
2022-05-13;B.D.S.A;32.18;20.22;35.84;56.15;-3.66;-35.93
2022-05-23;E.A.0.C;36.05;18.71;19.85;25.76;16.2;-7.05
2022-07-20;A.A.3.C;33.25;91.51;21.49;11.06;11.76;80.45
2022-07-31;D.A.3.E;31.99;98.24;34.78;90.15;-2.79;8.09
