day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;E.C.2.A;25.0;18.74;34.44;49.5;-9.44;-30.76
2020-04-29;E.B.S.C;15.43;57.5;23.4;54.8;-7.97;2.7
2020-10-06;C.C.1.A;25.05;11.71;36.45;19.61;-11.4;-7.9
2020-11-17;E.D.S.D;15.89;75.54;31.74;8.03;-15.85;67.51
2020-12-03;C.B.0.B;36.29;29.71;31.89;28.18;4.4;1.53
2021-01-06;E.B.S.A;22.88;75.58;18.25;77.82;4.63;-2.24
2021-02-17;D.B.S.A;16.79;39.19;29.35;19.47;-12.56;19.72
2021-03-22;E.B.0.D;29.14;39.97;34.82;96.04;-5.68;-56.07
2021-04-17;B.B.2.E;16.51;39.26;23.59;78.89;-7.08;-39.63
2022-06-24;D.D.S.A;31.44;25.66;34.57;63.75;-3.13;-38.09
2021-05-09;C.C.1.A;18.23;2.01;16.62;63.25;1.61;-61.24
2021-12-12;A.C.1.C;17.68;0.74;35.14;90.52;-17.46;-89.78
