day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-30;C.B.1.D;29.91;59.72;36.8;44.8;-6.89;14.92
2020-06-05;A.B.3.C;32.48;65.95;28.16;19.36;4.32;46.59
2020-06-17;A.A.2.E;12.23;23.17;28.76;80.82;-16.53;-57.65
2020-07-04;A.C.S.E;12.99;90.64;36.44;83.15;-23.45;7.49
2020-07-10;B.A.3.D;31.09;77.39;29.71;89.52;1.38;-12.13
2020-07-16;B.A.1.E;34.96;38.43;33.25;18.88;1.71;19.55
2020-09-07;E.E.1.D;19.35;52.79;18.9;61.5;0.45;-8.71
2020-11-13;E.C.S.A;23.38;40.63;14.08;27.1;9.3;13.53
2020-12-02;C.D.1.B;16.84;38.01;16.11;59.87;0.73;-21.86
2020-12-22;E.A.3.E;28.6;34.95;32.21;73.32;-3.61;-38.37
2020-12-23;B.D.S.B;30.78;6.74;10.67;72.23;20.11;-65.49
2021-03-08;E.B.1.B;17.49;53.77;12.86;41.71;4.63;12.06
2021-03-14;B.A.2.B;30.45;89.4;30.96;56.45;-0.51;32.95
2021-07-17;A.C.1.B;14.85;29.6;26.07;16.12;-11.22;13.48
2021-08-15;A.D.0.D;12.97;79.0;25.79;85.03;-12.82;-6.03
2021-10-30;C.A.1.A;15.17;20.66;20.47;27.68;-5.3;-7.02
2021-11-17;A.C.2.A;31.58;40.82;10.47;98.96;21.11;-58.14
2021-11-27;D.A.S.E;22.16;66.18;20.26;25.58;1.9;40.6
2022-01-24;C.B.3.A;16.47;4.19;32.42;78.47;-15.95;-74.28
2022-03-30;B.B.1.B;19.98;53.45;22.81;38.16;-2.83;15.29
2022-06-06;C.E.0.B;28.87;33.82;24.09;49.25;4.78;-15.43
2022-06-14;B.E.3.D;37.49;9.31;16.49;50.65;21.0;-41.34
2022-07-24;B.D.1.A;26.4;38.56;13.32;97.8;13.08;-59.24
2022-08-31;B.D.2.B;30.57;65.74;12.58;8.94;17.99;56.8
2021-08-15;B.A.0.E;26.93;90.07;17.79;95.03;9.14;-4.96
2021-12-31;A.E.S.D;21.69;62.98;23.52;26.54;-1.83;36.44
