day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-13;D.C.3.E;35.67;89.11;29.5;19.14;6.17;69.97
2020-05-26;B.A.3.B;26.31;25.44;36.58;56.14;-10.27;-30.7
2020-06-21;A.E.S.B;16.99;26.75;21.83;30.53;-4.84;-3.78
2020-08-06;E.A.1.B;21.69;4.21;32.38;60.42;-10.69;-56.21
2020-08-30;D.C.3.C;33.91;15.85;30.6;98.15;3.31;-82.3
2020-11-18;B.A.S.A;10.85;17.48;21.43;63.16;-10.58;-45.68
2020-12-04;C.A.2.D;33.6;64.14;12.73;98.67;20.87;-34.53
2021-03-14;A.C.2.E;10.96;33.07;23.69;61.79;-12.73;-28.72
2021-03-17;C.A.2.B;35.76;14.63;35.25;35.41;0.51;-20.78
2021-04-17;A.D.1.A;22.4;39.27;36.69;61.94;-14.29;-22.67
2021-06-02;C.A.3.D;24.24;21.11;20.57;4.79;3.67;16.32
2021-06-03;B.C.2.C;19.67;42.46;12.14;93.97;7.53;-51.51
2021-06-23;E.A.S.B;36.24;38.6;20.04;70.21;16.2;-31.61
2021-07-17;A.A.0.C;13.89;33.1;33.96;62.95;-20.07;-29.85
2021-07-19;A.E.2.A;26.89;4.54;27.64;26.25;-0.75;-21.71
2021-08-14;A.E.S.D;24.31;18.27;10.86;55.55;13.45;-37.28
2021-11-10;A.C.2.D;17.15;57.59;22.7;26.12;-5.55;31.47
2022-01-22;C.E.3.C;33.04;13.73;20.37;97.74;12.67;-84.01
2022-01-29;B.C.3.C;35.83;26.59;23.11;31.03;12.72;-4.44
2022-02-27;C.B.2.E;14.9;94.82;29.47;39.66;-14.57;55.16
2022-03-21;B.D.1.A;24.76;86.15;10.28;29.03;14.48;57.12
2022-03-30;D.A.1.B;34.49;25.14;21.06;1.56;13.43;23.58
2022-05-01;B.B.3.D;20.19;77.32;36.2;59.05;-16.01;18.27
2022-05-09;E.E.S.C;31.25;30.81;25.51;22.3;5.74;8.51
2022-05-15;A.D.3.A;17.82;10.63;15.51;36.33;2.31;-25.7
2022-06-05;A.B.S.A;26.45;11.92;19.18;38.23;7.27;-26.31
2022-07-08;D.C.1.B;15.2;90.61;29.92;15.39;-14.72;75.22
2020-10-11;E.E.0.A;24.0;32.2;27.56;21.14;-3.56;11.06
2021-12-28;D.A.1.C;23.97;98.09;18.37;21.73;5.6;76.36
