day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-09;A.D.S.D;24.64;76.92;19.25;42.94;5.39;33.98
2020-06-26;C.D.0.D;26.28;71.11;13.03;89.82;13.25;-18.71
2020-07-29;E.B.3.D;21.87;48.34;10.28;22.79;11.59;25.55
2020-08-03;D.B.S.B;14.01;39.91;21.78;55.7;-7.77;-15.79
2020-08-07;E.A.S.C;35.5;23.7;13.22;1.75;22.28;21.95
2020-08-31;A.A.0.D;12.05;40.2;13.68;14.65;-1.63;25.55
2020-09-08;C.E.1.E;13.4;1.21;18.35;80.86;-4.95;-79.65
2020-10-01;E.E.1.A;34.22;16.92;10.84;92.05;23.38;-75.13
2020-12-15;A.B.0.D;16.41;43.19;33.36;39.55;-16.95;3.64
2021-01-02;D.D.3.A;19.03;42.5;20.76;14.18;-1.73;28.32
2021-01-15;B.D.2.D;29.43;32.83;14.11;0.57;15.32;32.26
2021-01-24;A.D.1.E;12.41;69.28;13.87;36.68;-1.46;32.6
2021-01-30;E.D.1.D;30.79;71.72;28.91;46.83;1.88;24.89
2021-04-15;B.B.0.B;15.81;41.51;26.81;16.99;-11.0;24.52
2021-07-12;E.B.1.D;11.61;35.02;21.26;72.66;-9.65;-37.64
2021-07-31;E.E.S.B;21.78;79.97;16.51;12.84;5.27;67.13
2021-10-22;D.C.2.A;22.7;90.37;34.9;38.46;-12.2;51.91
2021-10-28;E.A.3.B;22.94;68.1;36.09;52.01;-13.15;16.09
2021-11-20;D.D.S.D;13.17;54.52;12.62;76.42;0.55;-21.9
2021-12-17;C.B.3.B;33.75;86.77;15.85;19.79;17.9;66.98
2022-04-23;E.E.2.C;34.56;74.56;23.24;50.35;11.32;24.21
2022-05-20;A.A.3.E;17.55;42.53;33.52;63.76;-15.97;-21.23
2022-04-20;C.E.1.C;13.98;4.9;12.25;16.99;1.73;-12.09
2022-07-28;D.C.S.B;21.22;16.31;15.73;16.97;5.49;-0.66
