day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-09;D.D.0.E;18.91;94.08;10.22;96.03;8.69;-1.95
2020-10-11;A.B.0.E;18.2;85.77;35.37;53.33;-17.17;32.44
2020-10-26;D.D.S.D;30.86;45.71;31.28;64.45;-0.42;-18.74
2021-01-10;B.D.3.A;33.27;65.46;31.82;48.92;1.45;16.54
2021-01-13;D.A.S.D;25.05;3.7;34.19;75.56;-9.14;-71.86
2021-03-12;C.B.3.D;17.33;96.23;27.29;34.69;-9.96;61.54
2021-07-30;C.D.1.C;25.41;32.75;13.91;53.23;11.5;-20.48
2021-08-24;E.A.1.E;31.51;78.5;17.04;5.78;14.47;72.72
2021-09-15;C.E.1.E;19.27;49.01;15.86;99.26;3.41;-50.25
2021-11-23;C.B.1.A;19.02;20.01;34.95;77.71;-15.93;-57.7
2022-01-28;B.D.3.E;10.69;11.5;30.26;81.64;-19.57;-70.14
2022-03-21;C.B.1.C;26.16;53.85;26.13;20.83;0.03;33.02
2022-08-26;D.C.2.A;12.68;88.2;18.31;39.5;-5.63;48.7
2021-02-22;E.E.0.D;37.08;89.5;10.4;5.08;26.68;84.42
