day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;D.B.S.D;27.15;22.9;23.79;71.73;3.36;-48.83
2020-07-14;A.A.3.B;23.3;8.69;17.98;34.9;5.32;-26.21
2020-08-21;C.B.0.E;19.05;27.12;30.84;58.0;-11.79;-30.88
2020-10-15;D.E.3.B;29.56;13.87;16.14;75.54;13.42;-61.67
2020-10-26;B.B.2.A;19.19;96.77;21.18;61.76;-1.99;35.01
2020-11-12;B.B.2.B;22.06;14.45;18.05;8.87;4.01;5.58
2020-11-25;B.C.2.E;16.09;80.73;31.82;27.69;-15.73;53.04
2021-01-25;B.B.1.D;15.19;90.76;19.69;27.0;-4.5;63.76
2021-01-27;D.E.1.D;32.27;74.5;31.37;13.9;0.9;60.6
2021-01-30;D.B.1.A;28.13;19.45;29.67;87.55;-1.54;-68.1
2021-02-25;C.E.3.D;20.17;32.46;30.92;37.81;-10.75;-5.35
2021-06-01;D.B.3.A;14.03;43.47;28.89;63.72;-14.86;-20.25
2021-08-08;A.D.3.C;14.73;72.08;37.16;53.3;-22.43;18.78
2021-12-06;E.C.0.A;31.74;99.27;30.79;10.54;0.95;88.73
2022-02-03;E.C.S.B;26.22;36.72;25.41;85.67;0.81;-48.95
2022-04-19;E.D.S.C;28.73;19.9;36.74;90.69;-8.01;-70.79
2022-07-22;B.C.0.D;17.23;91.64;35.53;19.26;-18.3;72.38
2022-08-02;C.B.2.C;34.36;39.76;36.62;72.56;-2.26;-32.8
2022-08-08;A.C.3.B;26.16;81.86;29.84;40.13;-3.68;41.73
2021-05-31;E.C.2.A;12.07;1.78;17.95;38.15;-5.88;-36.37
2021-08-18;E.C.2.C;10.67;57.46;34.26;43.42;-23.59;14.04
