day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-30;E.A.S.D;11.66;44.97;20.72;74.87;-9.06;-29.9
2020-10-31;D.B.S.A;28.14;63.56;17.73;66.69;10.41;-3.13
2020-11-09;E.D.2.D;15.62;89.09;12.54;24.44;3.08;64.65
2020-11-12;D.B.S.B;32.29;70.13;29.05;77.45;3.24;-7.32
2020-11-18;B.D.1.D;14.66;69.25;29.9;13.77;-15.24;55.48
2021-02-04;B.D.0.D;10.46;63.44;26.45;59.27;-15.99;4.17
2021-03-14;D.A.3.A;11.69;95.85;30.95;73.05;-19.26;22.8
2021-04-06;A.A.0.D;29.17;11.83;15.58;34.76;13.59;-22.93
2021-04-11;D.B.0.A;25.98;10.54;18.86;42.44;7.12;-31.9
2021-07-05;D.D.0.B;32.57;69.35;28.69;80.28;3.88;-10.93
2021-07-23;A.A.2.C;15.25;57.67;20.46;46.12;-5.21;11.55
2021-07-30;A.D.1.C;37.04;8.93;28.45;86.64;8.59;-77.71
2021-10-17;C.E.2.D;33.46;4.82;25.03;50.23;8.43;-45.41
2022-01-15;C.C.0.C;15.5;82.99;11.53;40.77;3.97;42.22
2022-01-29;A.D.3.D;18.65;12.17;30.92;83.17;-12.27;-71.0
2022-02-18;D.C.2.A;37.24;26.73;34.93;23.34;2.31;3.39
2022-02-22;E.D.S.B;21.68;48.86;34.83;95.77;-13.15;-46.91
2022-03-10;A.A.2.E;22.93;51.49;22.98;60.91;-0.05;-9.42
2022-04-16;E.A.S.A;20.12;42.82;36.39;31.45;-16.27;11.37
2022-04-19;B.D.S.D;17.54;5.93;21.65;55.84;-4.11;-49.91
2022-07-17;B.C.1.B;35.18;86.76;23.98;73.31;11.2;13.45
2022-08-03;D.D.S.D;21.56;1.85;23.54;18.04;-1.98;-16.19
2020-10-11;C.E.2.C;34.04;19.1;23.19;98.28;10.85;-79.18
2021-12-31;A.D.1.C;14.95;73.56;22.59;75.46;-7.64;-1.9
2022-04-18;C.C.1.B;18.73;80.27;27.33;87.35;-8.6;-7.08
