day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-10;B.E.2.A;34.64;99.82;21.55;55.65;13.09;44.17
2020-06-01;B.A.2.E;14.02;46.45;35.33;60.85;-21.31;-14.4
2020-07-05;E.A.0.D;26.29;91.96;18.28;45.39;8.01;46.57
2020-07-24;E.B.3.A;16.89;6.8;34.5;51.1;-17.61;-44.3
2020-08-01;E.A.1.E;27.52;97.78;11.29;60.51;16.23;37.27
2020-08-10;A.C.2.E;28.85;28.17;17.68;18.75;11.17;9.42
2020-10-15;A.A.S.E;25.44;31.11;11.46;91.47;13.98;-60.36
2020-10-15;A.A.2.B;20.8;48.91;15.05;94.57;5.75;-45.66
2020-10-20;A.E.0.E;11.21;39.81;22.91;59.35;-11.7;-19.54
2020-11-17;A.C.3.D;18.83;85.46;10.4;80.28;8.43;5.18
2020-12-23;C.B.1.B;11.36;19.38;33.47;93.48;-22.11;-74.1
2020-12-28;E.B.2.E;30.74;90.01;13.04;0.81;17.7;89.2
2021-01-14;E.E.0.A;19.56;48.48;11.17;77.0;8.39;-28.52
2021-05-02;B.B.S.A;16.02;87.58;23.37;87.49;-7.35;0.09
2021-06-13;E.E.3.A;30.59;5.89;17.98;88.28;12.61;-82.39
2021-06-25;E.A.3.E;36.94;61.28;23.15;49.87;13.79;11.41
2021-07-20;B.E.0.E;19.45;38.88;18.67;47.78;0.78;-8.9
2021-07-22;D.D.3.A;15.47;42.55;26.66;88.77;-11.19;-46.22
2021-08-11;B.A.0.A;17.94;95.46;31.16;90.35;-13.22;5.11
2021-11-19;A.D.2.D;19.45;28.65;24.98;16.71;-5.53;11.94
2021-12-25;E.C.2.C;21.07;79.13;31.54;59.39;-10.47;19.74
2022-01-13;E.D.3.E;29.03;6.36;14.76;51.45;14.27;-45.09
2022-02-05;D.D.1.A;26.87;3.49;36.64;76.4;-9.77;-72.91
2022-02-27;C.A.1.D;16.05;19.37;28.48;64.29;-12.43;-44.92
2022-03-07;C.A.S.A;27.1;63.36;12.7;12.64;14.4;50.72
2022-03-20;C.A.1.D;31.82;20.06;28.51;15.2;3.31;4.86
2022-04-05;C.C.S.D;12.08;42.35;24.53;68.66;-12.45;-26.31
2022-08-17;A.D.0.B;23.25;80.9;32.07;52.99;-8.82;27.91
2021-09-12;E.D.0.B;15.67;92.72;33.22;59.39;-17.55;33.33
