day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-28;B.C.0.E;19.19;51.02;25.93;92.18;-6.74;-41.16
2020-08-07;C.B.2.A;37.09;26.78;21.89;18.65;15.2;8.13
2020-08-20;A.C.S.D;18.7;2.4;17.37;75.06;1.33;-72.66
2020-09-06;E.C.1.E;15.41;2.76;11.91;6.4;3.5;-3.64
2020-10-22;C.C.3.D;30.9;47.75;31.08;28.61;-0.18;19.14
2021-01-16;B.D.0.D;26.22;69.98;36.85;7.39;-10.63;62.59
2021-02-22;B.E.S.B;10.43;64.1;22.64;20.79;-12.21;43.31
2021-03-31;D.B.3.A;30.92;81.35;29.63;94.33;1.29;-12.98
2021-04-01;E.B.0.C;31.48;47.3;16.86;60.76;14.62;-13.46
2021-05-15;A.C.S.E;16.48;88.76;30.86;46.18;-14.38;42.58
2021-07-30;A.E.3.A;21.44;67.14;14.94;51.85;6.5;15.29
2021-08-03;E.B.S.C;13.9;69.42;18.19;81.64;-4.29;-12.22
2021-08-12;E.E.2.E;23.67;87.26;32.67;30.68;-9.0;56.58
2021-08-19;C.E.S.D;24.55;75.77;17.96;80.61;6.59;-4.84
2021-11-15;D.B.1.C;18.26;41.18;23.26;82.2;-5.0;-41.02
2021-12-14;D.C.S.D;26.64;99.62;19.49;66.07;7.15;33.55
2022-06-08;C.E.1.A;23.01;10.84;16.28;20.58;6.73;-9.74
2022-06-29;A.C.S.A;28.25;57.03;10.86;98.25;17.39;-41.22
2022-07-14;D.E.1.B;31.1;70.71;16.37;18.53;14.73;52.18
2022-08-18;D.D.3.C;27.92;62.34;23.06;22.01;4.86;40.33
2022-02-16;A.D.3.C;12.36;11.73;10.66;29.09;1.7;-17.36
