day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-25;A.B.S.C;32.46;74.14;30.15;88.73;2.31;-14.59
2020-05-19;A.A.3.D;14.94;45.22;13.85;56.84;1.09;-11.62
2020-08-06;C.E.2.C;14.44;66.77;18.8;43.12;-4.36;23.65
2020-08-30;A.C.0.A;20.73;58.24;11.51;91.08;9.22;-32.84
2020-10-01;C.C.3.E;34.99;88.3;27.75;29.74;7.24;58.56
2020-10-18;D.E.0.E;30.05;92.07;14.15;37.47;15.9;54.6
2020-10-24;A.A.0.C;17.81;39.23;20.15;27.77;-2.34;11.46
2020-11-02;C.B.3.B;32.1;1.93;11.1;44.81;21.0;-42.88
2021-02-07;B.D.3.C;24.98;3.86;32.16;20.13;-7.18;-16.27
2021-05-28;E.D.0.C;24.84;89.25;16.13;25.46;8.71;63.79
2021-08-29;D.A.1.D;13.19;97.84;34.97;78.93;-21.78;18.91
2021-09-20;D.C.0.B;15.52;51.56;31.41;50.18;-15.89;1.38
2021-10-02;B.B.2.A;28.88;75.29;30.03;11.12;-1.15;64.17
2021-11-03;B.C.2.E;11.74;14.62;11.74;94.39;0.0;-79.77
2022-04-26;A.C.1.D;32.96;65.16;30.52;66.84;2.44;-1.68
2022-06-24;B.C.0.C;37.17;19.92;34.85;39.38;2.32;-19.46
2022-07-13;A.B.0.E;34.28;76.95;32.43;9.92;1.85;67.03
2022-07-24;B.D.3.C;13.76;67.15;32.25;81.56;-18.49;-14.41
2022-08-13;D.C.S.B;15.18;81.4;19.27;12.82;-4.09;68.58
2021-08-28;B.C.1.D;26.51;92.91;12.01;19.81;14.5;73.1
2022-05-20;E.A.1.C;33.72;10.44;19.06;15.09;14.66;-4.65
