day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-04;D.E.2.B;15.32;91.93;23.8;27.13;-8.48;64.8
2020-06-15;C.C.2.A;26.45;69.72;26.02;74.25;0.43;-4.53
2020-06-19;C.B.0.A;33.54;72.04;26.66;38.27;6.88;33.77
2020-07-27;A.A.2.B;25.45;72.02;15.08;78.15;10.37;-6.13
2020-08-08;E.D.2.A;33.91;60.73;23.75;95.08;10.16;-34.35
2021-01-01;B.E.3.A;31.15;0.49;24.88;34.37;6.27;-33.88
2021-02-01;B.B.3.E;11.16;69.32;32.29;13.8;-21.13;55.52
2021-02-03;D.D.S.D;28.27;58.89;35.26;43.26;-6.99;15.63
2021-05-16;D.B.S.C;12.62;55.6;18.42;93.45;-5.8;-37.85
2021-05-29;E.C.0.D;12.76;39.89;20.88;91.48;-8.12;-51.59
2021-08-02;B.E.S.A;23.26;79.96;17.58;88.64;5.68;-8.68
2021-08-30;D.B.3.B;13.01;21.39;26.06;89.3;-13.05;-67.91
2021-10-22;A.C.1.E;21.5;10.62;30.91;22.59;-9.41;-11.97
2021-11-19;A.E.3.E;17.69;5.92;26.58;95.38;-8.89;-89.46
2021-12-20;D.D.S.B;14.09;51.35;34.99;66.26;-20.9;-14.91
2022-08-15;D.C.2.E;10.67;92.49;36.06;9.91;-25.39;82.58
2021-04-30;E.A.3.C;34.25;38.83;36.55;10.93;-2.3;27.9
2021-06-09;A.E.0.C;16.43;37.25;16.13;11.73;0.3;25.52
