day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;A.E.0.A;24.59;21.54;27.62;40.34;-3.03;-18.8
2020-04-07;A.C.0.B;34.7;14.91;32.01;11.05;2.69;3.86
2020-05-04;E.B.1.E;17.65;24.67;22.51;73.06;-4.86;-48.39
2020-07-14;A.E.2.B;31.63;50.87;24.86;72.07;6.77;-21.2
2020-08-14;B.E.3.C;15.43;93.44;13.11;19.86;2.32;73.58
2020-08-24;D.B.S.B;35.67;46.88;17.69;20.23;17.98;26.65
2020-08-30;E.C.3.A;23.59;34.34;19.95;60.24;3.64;-25.9
2020-10-15;D.B.2.B;29.0;33.38;21.74;92.32;7.26;-58.94
2020-11-15;B.B.S.D;20.45;87.64;17.17;56.49;3.28;31.15
2021-01-02;A.C.S.C;33.55;13.62;24.03;49.41;9.52;-35.79
2021-01-11;B.C.1.D;10.67;73.54;24.66;58.2;-13.99;15.34
2021-04-18;A.A.0.A;27.15;73.66;15.72;10.98;11.43;62.68
2021-05-01;C.A.0.E;28.27;49.33;23.9;11.52;4.37;37.81
2021-07-19;A.A.2.D;36.82;12.21;15.7;80.94;21.12;-68.73
2021-07-21;D.D.3.B;13.54;45.06;28.69;99.07;-15.15;-54.01
2021-11-25;D.E.1.D;15.52;78.97;16.54;28.01;-1.02;50.96
2021-11-30;C.E.0.E;29.9;0.06;24.38;50.32;5.52;-50.26
2021-12-04;E.C.3.D;16.05;9.23;27.2;34.66;-11.15;-25.43
2022-03-07;B.B.2.C;18.12;8.01;34.89;56.88;-16.77;-48.87
2022-03-15;D.A.0.A;12.43;10.84;18.76;32.24;-6.33;-21.4
2022-04-04;C.A.2.B;24.51;93.9;10.28;18.96;14.23;74.94
2022-04-11;B.A.1.C;33.43;49.89;36.08;0.47;-2.65;49.42
2022-04-14;B.C.3.A;25.13;9.43;21.46;65.94;3.67;-56.51
2021-04-05;D.C.2.E;30.06;74.15;17.83;92.45;12.23;-18.3
2022-07-22;C.E.2.D;11.49;17.64;18.71;10.51;-7.22;7.13
