day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-29;A.B.0.A;27.25;15.85;20.72;41.68;6.53;-25.83
2020-08-26;B.B.S.A;18.33;8.66;14.73;57.49;3.6;-48.83
2020-10-16;C.C.0.E;34.69;74.7;17.5;68.51;17.19;6.19
2020-12-09;A.A.1.B;34.4;93.88;22.33;62.61;12.07;31.27
2021-02-13;C.C.3.C;19.68;25.74;32.85;49.54;-13.17;-23.8
2021-03-15;B.C.0.A;30.09;27.65;35.4;14.62;-5.31;13.03
2021-04-03;E.A.2.B;23.16;25.54;17.25;64.14;5.91;-38.6
2021-04-13;C.B.0.E;33.21;71.35;13.2;30.47;20.01;40.88
2021-05-22;D.A.2.C;20.66;18.98;33.13;12.93;-12.47;6.05
2021-08-13;C.C.S.A;30.48;42.32;25.55;93.24;4.93;-50.92
2021-10-08;C.B.3.D;22.37;20.9;35.43;40.6;-13.06;-19.7
2021-10-25;D.A.2.E;12.46;27.49;36.9;75.73;-24.44;-48.24
2021-12-12;C.E.1.C;10.83;53.01;18.38;68.94;-7.55;-15.93
2022-02-05;C.E.1.A;24.82;30.55;34.49;63.51;-9.67;-32.96
2022-03-16;C.A.0.C;20.47;25.96;11.34;13.2;9.13;12.76
2022-03-28;C.A.S.E;13.96;70.69;33.76;46.71;-19.8;23.98
2022-04-19;B.A.0.E;23.88;59.31;34.24;49.06;-10.36;10.25
2021-03-30;C.E.3.C;25.57;12.4;14.73;91.0;10.84;-78.6
