day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-13;D.D.1.E;19.22;13.77;29.6;49.71;-10.38;-35.94
2020-07-11;A.E.2.C;21.07;4.56;35.53;68.56;-14.46;-64.0
2020-07-27;C.D.2.E;22.82;51.5;29.04;93.09;-6.22;-41.59
2020-08-19;E.D.1.A;25.94;20.27;22.74;47.79;3.2;-27.52
2020-08-30;B.C.1.A;22.36;25.88;24.18;65.13;-1.82;-39.25
2020-09-02;D.D.3.E;34.88;7.78;18.88;96.99;16.0;-89.21
2020-09-11;D.E.3.C;12.57;51.38;24.33;30.58;-11.76;20.8
2021-02-19;B.D.3.A;27.04;27.65;27.5;52.69;-0.46;-25.04
2021-02-25;C.E.2.E;11.49;41.38;23.99;47.76;-12.5;-6.38
2021-04-30;C.E.S.B;31.02;84.85;24.86;52.5;6.16;32.35
2022-01-21;E.C.3.C;22.48;17.44;26.63;40.12;-4.15;-22.68
2022-03-20;E.E.S.A;19.1;8.6;28.06;21.6;-8.96;-13.0
2022-04-13;C.D.1.C;28.09;57.29;34.89;16.99;-6.8;40.3
2022-07-07;C.B.0.A;18.03;97.21;29.28;84.77;-11.25;12.44
2022-07-27;E.A.S.E;35.84;96.96;25.82;2.23;10.02;94.73
2022-08-18;D.D.3.E;19.21;64.14;29.48;5.45;-10.27;58.69
2021-10-28;D.A.2.A;34.46;89.31;33.63;49.25;0.83;40.06
