day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-17;B.C.S.D;32.7;46.08;27.62;8.66;5.08;37.42
2020-05-17;A.A.2.C;31.07;99.01;14.18;49.89;16.89;49.12
2020-05-26;B.C.3.E;32.21;74.5;16.7;71.41;15.51;3.09
2020-08-06;A.C.3.B;16.03;7.17;34.36;57.98;-18.33;-50.81
2020-08-23;E.C.S.A;37.48;82.13;34.69;79.03;2.79;3.1
2020-09-05;C.C.0.E;34.06;1.07;24.84;13.98;9.22;-12.91
2020-11-23;E.E.S.A;26.35;2.48;23.64;0.0;2.71;2.48
2021-01-26;C.C.3.C;18.95;44.24;21.84;3.66;-2.89;40.58
2021-06-06;D.E.S.A;27.22;82.96;31.84;52.38;-4.62;30.58
2021-08-09;A.C.S.D;23.14;50.42;37.39;20.14;-14.25;30.28
2021-10-24;C.A.2.B;18.6;92.19;34.98;41.68;-16.38;50.51
2021-11-08;A.E.0.D;23.45;37.74;23.77;30.06;-0.32;7.68
2022-01-22;B.C.3.B;16.69;9.56;14.53;9.32;2.16;0.24
2022-05-16;C.E.S.D;17.43;12.27;11.67;69.96;5.76;-57.69
2022-06-06;B.A.2.A;18.99;21.49;27.47;54.69;-8.48;-33.2
2020-12-23;E.A.0.A;20.01;49.29;10.3;54.57;9.71;-5.28
2021-07-15;E.C.1.B;12.17;46.95;13.37;81.73;-1.2;-34.78
2021-07-26;B.D.1.A;23.84;77.6;36.61;96.76;-12.77;-19.16
2021-09-29;C.B.S.B;32.34;53.4;31.23;73.46;1.11;-20.06
2022-05-08;D.E.3.E;22.26;75.7;24.94;34.53;-2.68;41.17
