day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-28;B.C.3.D;37.24;66.6;26.95;79.28;10.29;-12.68
2020-07-03;C.D.0.D;23.02;27.05;28.65;73.93;-5.63;-46.88
2020-07-05;B.E.2.C;34.24;68.82;30.75;96.27;3.49;-27.45
2020-07-12;D.D.2.C;15.99;83.84;20.37;32.44;-4.38;51.4
2020-07-15;E.E.0.C;36.34;49.54;12.27;69.81;24.07;-20.27
2020-07-16;D.A.S.A;23.63;16.69;15.16;93.21;8.47;-76.52
2020-09-06;A.D.2.B;31.92;19.97;12.55;1.17;19.37;18.8
2020-11-30;C.C.S.C;34.46;93.16;20.85;61.76;13.61;31.4
2021-03-11;A.B.S.B;11.48;55.49;17.99;4.69;-6.51;50.8
2021-06-28;C.B.1.D;12.76;83.61;24.74;46.45;-11.98;37.16
2021-07-11;A.D.3.C;20.38;62.45;12.54;31.98;7.84;30.47
2021-07-14;C.C.S.B;15.89;51.09;19.79;19.26;-3.9;31.83
2021-08-06;C.A.3.E;26.34;82.36;31.71;10.29;-5.37;72.07
2021-08-17;B.E.2.E;15.85;54.82;10.39;33.53;5.46;21.29
2021-09-04;D.A.2.D;13.86;45.13;28.89;73.46;-15.03;-28.33
2021-11-23;B.D.1.C;22.9;86.51;13.74;76.6;9.16;9.91
2022-01-14;D.B.S.D;23.74;17.66;23.76;28.4;-0.02;-10.74
2022-02-18;E.C.S.C;33.85;70.63;14.66;79.51;19.19;-8.88
2022-06-24;D.A.2.A;30.52;27.17;29.32;12.45;1.2;14.72
2021-08-29;A.E.2.D;24.46;38.78;24.55;99.11;-0.09;-60.33
2021-09-09;D.E.S.B;12.66;21.46;17.33;5.3;-4.67;16.16
2021-11-20;B.A.0.D;19.81;21.87;23.46;35.47;-3.65;-13.6
