day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-14;E.B.0.C;28.7;98.26;30.81;49.07;-2.11;49.19
2020-06-08;E.B.2.A;19.12;92.19;22.91;85.63;-3.79;6.56
2020-09-10;A.D.3.B;13.95;53.94;15.25;31.25;-1.3;22.69
2020-12-11;A.D.3.C;35.93;45.35;22.35;66.04;13.58;-20.69
2021-01-14;A.E.1.A;11.45;24.73;19.64;30.35;-8.19;-5.62
2021-03-17;A.E.S.E;10.43;87.67;36.21;35.34;-25.78;52.33
2021-03-22;A.B.1.B;35.68;92.32;36.04;32.5;-0.36;59.82
2021-03-24;B.A.0.E;37.48;50.57;27.36;39.58;10.12;10.99
2021-03-29;A.D.1.E;23.62;16.82;25.58;1.38;-1.96;15.44
2021-04-19;E.D.1.B;10.03;16.96;22.42;48.19;-12.39;-31.23
2021-09-17;E.A.2.A;36.61;8.08;16.36;38.08;20.25;-30.0
2021-11-07;A.E.2.C;22.19;25.62;14.61;76.97;7.58;-51.35
2021-11-12;C.C.3.D;16.56;77.72;19.68;7.38;-3.12;70.34
2022-02-03;A.D.2.D;36.06;98.54;23.8;96.49;12.26;2.05
2022-03-04;E.B.S.E;17.77;39.65;13.15;32.02;4.62;7.63
2022-03-17;B.C.1.A;33.6;44.52;35.29;69.02;-1.69;-24.5
2022-03-20;B.B.2.A;30.49;33.98;31.67;13.31;-1.18;20.67
2022-03-25;C.C.3.E;33.23;14.43;31.23;83.22;2.0;-68.79
2022-05-06;E.D.3.D;31.38;8.29;25.86;85.31;5.52;-77.02
2022-07-17;C.E.2.D;12.75;3.25;18.64;72.6;-5.89;-69.35
2022-07-25;D.D.S.B;26.81;33.17;19.43;46.9;7.38;-13.73
2022-08-01;E.D.1.C;33.07;38.01;18.22;84.9;14.85;-46.89
2022-08-15;D.E.S.E;29.16;0.75;14.83;64.51;14.33;-63.76
2022-04-24;D.B.3.E;10.06;1.36;35.23;37.16;-25.17;-35.8
2022-08-22;D.B.1.D;16.25;21.33;35.23;24.53;-18.98;-3.2
