day;fullRoomLocation;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-17;A.B.3.A;11.01;12.18;18.63;31.11;-7.62;-18.93
2020-06-04;C.E.3.D;22.46;80.16;35.7;92.14;-13.24;-11.98
2020-08-15;C.B.3.E;11.48;96.02;23.0;0.37;-11.52;95.65
2020-08-22;C.B.2.D;23.23;68.45;21.44;48.8;1.79;19.65
2020-10-01;C.A.1.D;26.79;94.08;20.98;36.15;5.81;57.93
2020-11-30;C.B.S.A;11.99;54.34;37.26;52.82;-25.27;1.52
2020-12-14;D.B.1.D;24.06;73.75;31.11;98.01;-7.05;-24.26
2021-05-11;C.D.3.C;10.91;14.78;22.68;79.01;-11.77;-64.23
2021-07-20;E.E.1.E;13.08;41.57;20.92;17.45;-7.84;24.12
2022-02-22;A.E.0.D;28.98;53.47;25.52;51.9;3.46;1.57
2022-03-17;C.A.1.B;29.02;60.37;29.5;26.05;-0.48;34.32
2022-04-26;A.E.2.A;21.05;74.59;34.01;0.28;-12.96;74.31
2022-06-27;A.C.1.E;21.39;59.61;18.66;23.42;2.73;36.19
2022-07-11;A.A.1.D;29.33;29.97;24.93;25.24;4.4;4.73
2022-08-24;E.D.3.B;22.9;31.65;15.63;63.78;7.27;-32.13
